appid,genres
510620,"Action, Indie"
248410,
1332620,"Indie, RPG"
1125330,"Action, Casual, Indie, Simulation, Sports"
1571460,"Action, Adventure"
660920,
429700,
12520,Racing
388390,
416200,"Adventure, Casual, Indie"
356890,"Action, Casual, Indie"
875310,"Action, Adventure, Indie"
1627570,Adventure
317040,"Action, RPG"
205690,"Adventure, Indie"
399420,"Adventure, Indie, Strategy"
345200,"Action, Adventure, Casual, Indie"
1975440,"Adventure, Indie"
1071140,"Casual, Indie, RPG, Simulation, Strategy, Early Access"
388210,Adventure
752570,"Adventure, Casual"
705830,Video Production
812040,"Action, Adventure, Indie, Simulation, Strategy"
361380,Strategy
990260,"Indie, Simulation, Strategy"
849420,"Adventure, Casual, Indie"
493700,"Action, Casual, Indie"
1163600,RPG
393460,"Action, Indie, Sports"
1544360,"Adventure, Casual, Indie"
466660,
540640,"Action, Adventure, Casual, Indie, RPG"
32360,Adventure
938310,"Adventure, Strategy"
1636660,"Action, Strategy"
984470,"Indie, Simulation"
596810,"Casual, Indie"
524850,"Adventure, Indie"
330880,
423840,
2021380,
436360,"Action, Indie"
451520,
227200,"Action, Adventure, Indie"
677730,
810640,"Indie, Strategy"
512160,"Casual, Indie, Sports"
345060,
1840790,"Action, Adventure, Indie, RPG"
780800,"Adventure, Indie"
604170,"Adventure, Casual, Simulation"
316480,"Adventure, Indie"
447180,Adventure
1759380,"RPG, Simulation"
2996040,"Action, Adventure, Indie, RPG, Strategy"
1167950,"Indie, RPG"
1086860,Action
585080,"Adventure, Simulation, Sports"
495350,"Action, Adventure, Massively Multiplayer"
351240,"Action, Indie"
524560,"Adventure, Indie, RPG"
504400,"Adventure, Casual, Indie"
1097310,
286770,Action
1269640,"Adventure, Casual, Indie"
391820,
853550,"Casual, Indie, Simulation"
404510,"Adventure, Casual, Indie"
1709050,"Indie, Strategy"
420790,
527420,"Adventure, Casual"
336150,Sports
1370170,"Casual, Indie, Simulation"
437530,"Action, Adventure, Indie"
300280,
416320,"Adventure, Casual, Strategy"
2281820,"Action, Indie, RPG"
440810,
2182630,"Simulation, Strategy"
760350,
1737870,"Adventure, Casual, Indie, RPG, Early Access"
1889930,"Action, RPG"
319550,
32650,Action
468930,"Action, Adventure, Indie"
240600,"Racing, Simulation, Sports"
380700,
843780,"Casual, Indie, Simulation"
809060,"Adventure, Indie"
2830150,"Adventure, Casual, Indie"
2171840,
1392060,"Adventure, Indie"
314980,"Indie, Simulation, Strategy"
397680,"Action, Casual, Indie, RPG, Free To Play"
368970,
611750,"Action, Adventure, Casual, Indie, Free To Play"
551550,"Action, Indie"
1754840,"Indie, Simulation"
466580,
398970,
896890,
612370,"Action, Casual, Indie, Racing"
298950,"Adventure, Indie"
1895820,"Action, Adventure, Indie, RPG"
434230,
451100,"Casual, Indie"
269370,"Action, Indie, RPG"
491510,"Adventure, Indie, RPG"
409340,"Action, Indie, Early Access"
771410,"Casual, Indie"
510680,"Adventure, Indie"
1662570,"Action, Indie, Simulation"
429520,Simulation
558340,"Adventure, Casual"
497050,
465710,
1242980,"Casual, Indie"
1537710,
599560,"Adventure, Casual"
696140,"Action, Adventure, Casual, Indie, Simulation, Strategy"
287840,"Action, Adventure, Indie"
866020,"Action, Adventure, Casual, Massively Multiplayer, Simulation, Strategy, Free To Play"
1202770,"Adventure, Casual, Indie"
437390,
1029860,Casual
2527460,"Adventure, Casual"
555310,
2243110,"Action, Adventure, Indie"
401330,
2474030,Adventure
212180,
263460,"Adventure, Casual, Indie"
502910,
408750,
560760,"Adventure, Casual"
528250,"Casual, Indie, Strategy"
968760,"Indie, Strategy"
11150,Adventure
358770,
432790,
1477920,Adventure
548710,
348730,"Action, Adventure, Indie, Strategy"
333860,
2448030,"Action, Indie, RPG, Early Access"
32620,Action
265870,
1433550,"Action, Indie"
844050,"Action, Indie, Racing, RPG, Simulation"
466870,"Casual, Indie"
506900,"Adventure, Indie"
1215090,"Adventure, Casual, Indie, RPG, Free To Play"
950700,"Adventure, Casual, Indie, Simulation"
336240,"Adventure, Indie"
1088590,
2232840,"Action, Adventure, Casual, Indie, Free To Play"
1184210,"Adventure, Indie"
1731720,
1379830,
2748830,"Adventure, Casual"
1266030,"Adventure, Indie, RPG, Simulation, Strategy"
355970,"Adventure, Indie"
11550,Action
1839510,"Action, Adventure, RPG"
614030,
300610,"Casual, Simulation, Sports"
605190,
265970,"RPG, Strategy"
644680,"Adventure, Casual, Simulation"
294460,
600720,"Racing, Sports"
2630080,"Action, Indie, Early Access"
474050,"Casual, Indie"
378930,
208600,"Indie, Simulation"
403900,
2576020,"Animation & Modeling, Audio Production, Design & Illustration, Photo Editing, Software Training, Utilities, Video Production"
215510,
1812300,"Simulation, Strategy"
839240,
492270,"Action, Adventure, Indie"
399920,
415240,
279500,Adventure
316320,"Action, Adventure, Racing"
314180,"Action, Indie"
1425250,Indie
267670,RPG
775940,"Indie, Strategy"
485570,"Adventure, Indie, RPG"
238530,"Action, Casual, Indie"
504850,
270760,RPG
615350,"Adventure, Casual"
1478650,"Adventure, Strategy"
464150,"Indie, RPG, Simulation, Strategy"
766320,"Action, RPG"
253390,"Action, Adventure, Indie, RPG"
442710,
1927740,"Adventure, Casual, Indie, Strategy"
337150,"Indie, Strategy"
601570,"Sexual Content, Casual, Indie, Simulation"
1529710,Simulation
659180,"Casual, Indie, Strategy"
551930,"Indie, Simulation, Sports"
269110,"Adventure, Casual, Indie, RPG"
489720,"Action, Indie"
2325470,"Casual, Simulation"
1021100,"Action, Indie, Strategy"
503900,"Action, Casual, Indie, Simulation, Sports"
669910,"Action, Adventure, Indie"
739980,"Casual, Indie"
383960,"Indie, RPG"
358070,"Indie, Simulation"
555660,"Action, Adventure, Indie"
1225070,"Adventure, Casual"
341380,"Adventure, Indie"
342500,
362660,"Adventure, Indie, Simulation"
3058630,"Racing, Simulation, Sports, Early Access"
311080,"Action, Simulation"
1351370,Simulation
307570,"Adventure, Casual, Indie"
719640,"Massively Multiplayer, Strategy, Free To Play"
741510,"Action, Indie"
1082680,
495010,"Casual, Indie, Strategy"
447800,Adventure
2313130,
421260,Strategy
1926090,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG"
467010,
447200,
358960,"Action, Indie"
1195020,
297100,"Action, Adventure, Simulation"
584860,"Casual, Indie, RPG, Simulation"
2796180,"Adventure, Indie, Simulation, Early Access"
2258500,"Action, Adventure"
918950,"Indie, Strategy"
509580,"Adventure, RPG, Strategy"
416060,
558420,"Adventure, Indie"
705070,
390940,"Adventure, Casual, Indie, Simulation, Strategy"
1903970,"Simulation, Sports, Strategy"
19800,
358030,"Indie, RPG"
491020,"Adventure, Casual, Indie"
389170,"Adventure, Casual, Indie"
2559270,"Casual, Indie, Simulation, Sports"
688630,"Action, Indie, Simulation"
4900,"Casual, Indie"
859340,"Adventure, Indie"
1905530,"Action, Adventure, Indie, RPG"
304150,"Action, Sports"
892050,"Design & Illustration, Photo Editing, Utilities"
374060,"Action, Adventure, Indie"
586600,
957440,"Adventure, RPG, Strategy"
799240,"Casual, Simulation, Free To Play"
781810,"Casual, Indie"
366800,
676630,"Adventure, Indie"
2521380,"Action, Adventure"
320400,"Casual, Strategy"
444770,"Adventure, Indie"
321980,"Adventure, Indie"
578590,"Action, Indie, Strategy"
680380,"Indie, Simulation"
2840250,"Action, Adventure"
727540,"Action, Adventure, Casual, Indie"
485730,
871990,
376250,
359960,"Action, Indie, Massively Multiplayer"
1193630,"Casual, Indie, Simulation, Strategy, Early Access"
589530,Adventure
11250,"Simulation, Strategy"
1844380,"Action, Strategy"
230310,
242530,
212700,"Action, Adventure, Indie"
314200,"Adventure, Indie"
418150,
843440,"Action, Casual, Indie"
12330,Action
563320,"Casual, Indie"
23400,"Simulation, Strategy"
1817000,Casual
2747780,Simulation
536420,"Adventure, Casual, Indie, RPG, Strategy"
2119590,"Casual, Indie, Simulation, Strategy"
475250,
720350,"Action, Adventure, Indie"
409290,"Casual, Indie, Simulation, Strategy"
616250,"Action, Adventure, Indie, RPG, Simulation"
264300,"Action, Adventure, Indie, RPG"
588630,"Action, Adventure, Indie, Massively Multiplayer, Racing, Simulation"
434680,"Casual, Indie"
307920,"Casual, Indie, Simulation, Strategy"
591370,"Indie, Simulation, Strategy"
770100,"Adventure, Indie, RPG, Strategy"
1459960,"Action, Indie"
394700,
869060,"Indie, Simulation, Sports, Strategy"
1097130,"Action, Casual, Indie, Racing, Simulation, Sports"
425670,
1414180,"Indie, RPG, Simulation, Strategy"
331650,"Action, Indie, Racing"
577580,"Action, Adventure"
432170,"Action, Adventure, Casual, Indie, RPG, Early Access"
2445340,"Casual, RPG, Simulation"
589640,
1306620,"Action, Adventure, Casual, Indie, Simulation, Strategy"
428410,
1291790,"Action, Indie, Strategy"
467330,"Action, Indie, RPG"
317100,
551500,
350970,"Action, Adventure, Indie"
1014040,"Casual, Indie"
336090,"Action, Indie"
337420,
403300,"Casual, Indie"
1904230,
324470,"Indie, Racing, Early Access"
339210,"Simulation, Strategy"
485160,
434890,"Casual, Racing"
1517960,"Action, Casual, Indie"
1100830,
1651960,"Action, Indie"
252630,"Action, Adventure, Indie, RPG"
348620,"Adventure, Casual, Indie, Free To Play"
2508890,"Action, Adventure, Casual, Indie, RPG"
3430,
805590,"Action, Adventure, Indie"
2287920,"Action, Adventure, Casual, Massively Multiplayer, Free To Play, Early Access"
2016940,
1015890,"Action, Adventure"
2289650,"Casual, Indie, Simulation, Strategy"
1534340,Action
476420,"Indie, RPG, Simulation, Strategy"
288930,"Adventure, Indie"
575570,"Action, Adventure, Indie, Simulation"
548810,RPG
326670,
582980,Action
434510,
32640,Action
1294760,"Action, Adventure, Indie, Simulation, Early Access"
513590,
60800,RPG
557830,
671970,"Indie, Simulation, Strategy, Early Access"
1458920,"Adventure, Indie"
1458390,"Action, Casual, Indie"
1584660,"Casual, Indie, Simulation, Free To Play"
535260,
893020,"Indie, RPG"
1024480,"Action, RPG, Strategy"
380550,"Action, Indie"
458520,
495960,
1337920,"Action, Adventure, Indie, Simulation, Strategy"
846730,"Simulation, Sports"
395860,"Adventure, Casual, Indie"
1724050,"Casual, Indie, Strategy"
436280,
265170,"Action, Indie"
322850,"Simulation, Sports"
944430,"Action, Indie, Strategy"
780500,"Adventure, Indie"
596380,
1139280,"Adventure, Indie"
1042170,
975120,
780210,"Indie, Simulation"
873490,"Casual, Indie, Strategy"
1543280,"Simulation, Strategy"
502380,"Action, Adventure, Casual, Indie, Strategy"
429180,"Racing, Simulation, Sports"
326720,
340810,
311100,"Action, Simulation"
589220,"Action, Adventure, Indie"
306680,
1761620,Casual
108700,"Action, Racing"
1600370,"Adventure, RPG, Simulation"
401840,
528670,"Casual, Indie"
11230,"Casual, Indie, Racing"
1102340,
317620,
111400,"Action, Indie"
393600,"Action, Adventure, Indie"
1300,
496320,
774791,"Action, Casual, Indie, Simulation"
535000,
579150,"Action, Casual, Indie"
1953540,
252310,"Action, Indie"
1597480,"Action, Free To Play"
285980,"Action, Indie"
523730,
1548680,"Adventure, Indie, RPG, Simulation, Strategy"
530020,"Action, Adventure, Indie, RPG"
3040390,"Casual, Indie, Simulation"
2270750,"Action, Indie"
387930,Indie
2233120,"Action, Adventure"
1409830,"Action, RPG, Simulation, Strategy"
1376070,"Action, Adventure, Indie, Sports"
445430,"RPG, Strategy"
690810,Action
575880,
587390,
238590,
697930,
1692070,
1506280,
846820,"Adventure, Indie, RPG"
690120,"Adventure, Casual, Indie"
353130,
539380,
414470,
613420,
1236780,"Action, RPG"
2867510,"Casual, Indie, RPG, Simulation"
342970,
416590,"Action, Adventure, Casual, Indie, Simulation, Strategy"
532030,"Action, Adventure, Casual, Indie, Simulation"
375020,"Adventure, Casual, Indie"
575680,"Casual, Indie"
340860,"Action, Indie, Simulation"
436140,"Casual, Indie"
761350,"Adventure, Indie, Simulation"
407300,Indie
1196600,
2118810,"RPG, Simulation, Strategy, Early Access"
2319390,"Action, Indie"
546790,"Action, Indie"
519030,Indie
1446850,
283940,"Adventure, Casual"
822930,
429610,"Adventure, Casual"
395160,"Adventure, Indie"
552440,"Action, Adventure, Indie"
577730,"Casual, Indie, Simulation, Strategy"
411740,
1092590,
432980,"Action, Casual, Indie, Strategy"
1941110,Adventure
1400290,"Action, Adventure, Casual, Indie, Simulation, Strategy"
679750,"Simulation, Sports"
575750,
390880,"Casual, Indie, RPG, Strategy"
681780,"Action, Adventure, Indie"
614460,"Action, Adventure"
531960,"Action, Free To Play, Indie"
979310,"Action, Indie, RPG"
423900,
692100,"Adventure, Indie"
370870,"Indie, Strategy"
390220,"Indie, Simulation"
389280,
388440,
738610,
549900,
1909420,"Indie, RPG, Strategy"
2302160,"Casual, Indie, Simulation, Free To Play"
1717510,"Adventure, Indie"
1441790,"Adventure, Casual, Indie, Simulation"
588120,"Casual, Free To Play, Indie, Massively Multiplayer, Racing, Simulation"
425340,"Action, Indie"
1640320,"Action, Casual, Indie"
546700,"Action, Adventure, Indie"
412230,"Action, Adventure, Casual, Indie"
466730,"Casual, Indie, Strategy"
1192610,
2817140,"Indie, RPG, Simulation, Strategy"
576050,"Action, Adventure, Casual, Indie"
516130,"Action, Adventure, Indie, Massively Multiplayer"
561610,"Racing, Simulation, Sports"
1068360,"Action, Adventure, Indie, RPG"
214550,"Casual, Indie, Simulation, Strategy"
1942900,
729530,Simulation
582370,
858710,"Action, Indie"
466780,"Adventure, Casual, Strategy"
398460,
2372330,"Action, Adventure, Indie, Early Access"
369370,
1609080,"Indie, Simulation"
499180,"Action, Adventure, Indie"
491620,"Action, Casual, Indie, Racing, Sports"
449170,"Adventure, Casual, Strategy"
576660,
1502080,Adventure
1078490,"Action, Adventure, Indie"
1182090,"Casual, Indie"
657730,"Indie, RPG, Strategy, Early Access"
1145340,"Indie, Simulation, Strategy"
502300,
628710,"Action, Adventure, Casual, Indie, RPG, Strategy"
287100,"Action, Indie"
597030,"Action, Casual, Simulation"
522090,"Action, Casual, Indie, RPG, Strategy"
397990,
273240,"Action, Indie"
399230,"Action, Adventure, Casual, Simulation, Strategy"
1523370,"Action, Adventure, RPG"
593740,"Action, Adventure, Indie, RPG"
691320,"Action, Indie, Simulation"
407900,"Action, Adventure, Indie"
336250,"Action, Racing, Sports"
348980,
1231560,
317970,Action
302310,
857060,"Casual, Indie"
726830,"Action, Adventure, Simulation"
549180,"Action, Strategy"
489730,
340390,
579720,"Action, Adventure, Casual, Indie, Simulation"
1770500,"Action, Adventure, Racing, Sports"
534560,"Casual, Indie"
869620,"Casual, Strategy"
1086640,"Action, Adventure, Indie, Racing, Simulation"
570420,"Action, Simulation"
570050,Action
398980,Indie
279920,"Action, Indie"
427780,"Adventure, Casual, Indie, Strategy"
98500,"Action, Indie"
284410,"Action, Adventure, Indie"
340280,
548320,
1276610,
296280,
1157750,"Adventure, Casual, Indie, RPG"
278620,"Action, Adventure, Indie, RPG"
386700,"Indie, Simulation, Strategy"
378830,"Adventure, Indie, RPG"
347030,
339790,"Racing, Simulation, Sports"
374410,
370200,
512550,"Action, Adventure, Indie"
1515740,"Casual, Indie, Sports"
339590,
422650,"Action, Adventure, Indie, RPG, Strategy"
2162900,"Adventure, Casual, Indie, RPG"
659460,
1530,Indie
1491040,"Action, Indie"
331500,"Action, Strategy"
1099640,"Adventure, Indie, RPG"
862480,"Adventure, Indie"
589860,"Adventure, Casual, Indie"
987020,"Action, Indie, Racing, Simulation, Sports, Early Access"
592200,"Adventure, Indie, RPG"
579760,"Adventure, Indie"
2951780,
1500,"Indie, Strategy"
639300,
385440,"Action, Casual, Indie, RPG"
586130,"Casual, Indie, Racing"
1793170,"RPG, Strategy"
384120,"Action, Casual, Indie"
385310,"Adventure, Indie"
598980,"Adventure, Casual, Indie, Simulation, Early Access"
335840,"Action, Casual, Indie"
322540,"Indie, Strategy"
612720,"Indie, RPG, Simulation, Strategy, Early Access"
398940,"Action, Indie"
1231760,"Casual, Sports, Strategy"
266390,"Casual, Indie, Simulation, Strategy"
1120370,"Adventure, Casual, Indie, RPG, Simulation, Strategy, Early Access"
936780,"Action, Free To Play, Indie"
576440,
3227760,"Adventure, Casual, Indie, RPG"
492610,
1639080,"RPG, Strategy, Early Access"
2654470,
10170,
395300,
1059900,"Casual, Simulation"
1743650,"アクション, アドベンチャー, インディー, 無料プレイ"
342610,Indie
417060,
1390680,"Free To Play, Audio Production"
305500,"Action, Indie, RPG"
207250,
3173890,"Adventure, Casual, Indie, RPG, Simulation, Strategy"
964020,"Adventure, Casual, Indie, Simulation, Strategy"
502940,"Casual, Indie"
679490,
968970,Simulation
1582510,"RPG, Strategy"
497560,
278100,Action
365870,
428760,
1520900,"Casual, Indie, Simulation, Strategy, Early Access"
2658450,Action
725370,
448560,Indie
513720,"Casual, Indie, Massively Multiplayer, Simulation, Strategy"
386420,
1267930,"Action, Strategy"
1104380,Adventure
454100,"Action, Adventure, Indie"
474830,"Casual, Indie, Strategy"
424640,"Action, Adventure, Indie"
1232130,"Action, Adventure, Indie"
304170,"Action, Adventure"
2460070,
2706170,"Action, Adventure, Racing"
343630,
259780,
1691970,Adventure
394280,"Adventure, Casual"
476020,"Adventure, Indie"
302120,
471380,
323040,Indie
469610,"Adventure, Indie, Simulation"
388500,
377970,
492760,
302750,
503710,
692840,"Action, Adventure, Indie, RPG"
594350,"Adventure, Casual, Indie, Simulation"
503390,
329860,"Action, Casual, Indie, Simulation"
522890,"Action, Indie"
1597200,"Action, Casual, Strategy"
1171140,
1292040,"Action, Adventure, Massively Multiplayer, Simulation, Sports"
629000,Adventure
1650590,Adventure
573080,"Adventure, Casual, Indie"
560220,Indie
977650,
423760,
812160,"Adventure, Indie"
1711430,
913060,"Action, Indie"
490880,"Action, Indie"
1525660,"Action, Adventure, Indie"
288100,
1103950,
618470,"Adventure, Casual, Indie"
453130,
1939790,"Adventure, Casual, Indie, RPG"
373140,
888040,Strategy
341950,"Indie, Strategy"
211120,
371320,
843890,
492410,"Action, Indie"
949060,"Casual, Indie, Simulation"
570090,"Design & Illustration, Education, Utilities"
391160,"Action, Casual, Indie"
770390,"Adventure, Indie"
200230,"Racing, Simulation"
2175390,
335950,
11370,"Adventure, Indie"
1202690,
585770,
489470,"Adventure, Casual, Indie"
348160,
1087760,"Action, Adventure"
438340,"Adventure, Casual, Indie"
231910,
340750,"Action, Indie"
2275560,
281410,"Action, Adventure"
568780,"Indie, Simulation, Strategy"
1550010,"Adventure, Casual, Indie, RPG, Simulation"
600330,
377570,
1504150,"Adventure, Indie, Strategy"
528820,"Adventure, Indie, RPG, Strategy"
492490,"Action, Indie"
546780,"Casual, Indie, Simulation"
526790,"Casual, Indie"
776340,"Casual, Indie, Simulation"
285420,"Casual, RPG"
748610,"Adventure, Casual, Simulation"
671090,"Casual, Indie"
211340,"Adventure, Indie, RPG"
1556980,"Action, Adventure, Indie"
376560,
248490,"Adventure, Casual, Indie"
1097370,
568460,"Adventure, Casual, Indie"
750520,"Casual, Indie, Simulation, Strategy"
504300,
746840,"Adventure, Casual"
2473710,Adventure
602200,
444870,
367780,
2211390,"Action, Casual, Indie, RPG"
528060,
552900,
547470,
342890,"Casual, Strategy"
1192910,"Casual, Indie"
516430,"Action, Adventure, Indie, RPG"
421140,"Casual, Indie, Strategy"
516410,
1510030,"Adventure, Casual, Simulation"
1379600,"Action, Simulation, Strategy"
496530,
739190,
607440,
257890,
2285890,Adventure
1270930,
360840,"Adventure, Indie"
754640,Free To Play
339510,"Indie, RPG"
377100,
341090,
615180,
423490,"Action, Casual, Indie, Simulation"
3139890,"Adventure, RPG"
1766740,"Action, Adventure, Indie"
685690,"Action, Adventure, Casual, Simulation"
636170,
607040,"Adventure, Casual, Indie, RPG, Strategy"
405000,
550040,
1836730,"Action, Adventure, Indie"
1819160,Simulation
2708950,"RPG, Simulation, Strategy, Early Access"
1144970,"Action, Casual, Indie, Strategy"
410470,
572240,
429330,"Action, Indie, Sports"
1683380,"Indie, Simulation, Strategy, Early Access"
411610,Adventure
527790,"Adventure, Casual, Indie, Early Access"
377980,"Action, Casual, Indie"
534570,
285580,"Action, Free To Play, Indie, Sports, Strategy, Early Access"
552580,"Adventure, Casual, Indie, RPG, Strategy"
738860,"Casual, Indie"
536450,"Action, Adventure, Indie, RPG"
2280540,"Simulation, Strategy"
390460,"Action, Casual, Indie"
368430,"Adventure, Indie"
650510,Action
1993450,"Action, Adventure, Indie"
12460,Strategy
423800,"Indie, Simulation, Strategy"
2160470,"Casual, Indie"
272010,"Adventure, Casual, Indie, RPG"
360890,"Action, Adventure, Casual, Indie, Simulation"
265670,
492430,"Adventure, Indie"
795510,Action
343390,Casual
385900,"Adventure, Casual, Indie, RPG"
1334700,"Adventure, Indie, RPG"
279640,"Indie, Strategy"
1206060,"Adventure, Casual, Indie"
440790,"Adventure, Casual, Indie"
1948700,"Adventure, Indie, RPG, Early Access"
839870,"Adventure, Casual, Indie, Simulation"
824830,Indie
365810,
1341230,
467570,
434920,"Adventure, Casual, Indie, RPG"
404860,
2264140,"Adventure, Casual, Indie, Simulation"
291050,"Indie, RPG, Strategy"
380570,
909470,"Indie, Strategy"
1177980,"アドベンチャー, カジュアル, インディー, シミュレーション"
260550,"Adventure, Casual"
726000,"Action, Indie, RPG, Simulation, Strategy"
65560,Action
444260,"Adventure, Indie"
987350,
348740,"Action, Adventure, Indie, Strategy"
680830,"Adventure, Casual, Indie"
3121110,"Action, Adventure, Indie, Early Access"
407100,"Action, Indie, Simulation, Strategy"
414920,"Action, Adventure, Indie"
535690,
1354230,"Action, Adventure, Casual, Indie, Simulation, Strategy"
2812850,"Adventure, RPG, Simulation, Strategy"
1140570,
296910,"Action, Casual, Indie"
458420,"Adventure, Casual, Indie, RPG, Strategy"
348180,"Adventure, Indie, RPG"
393860,"Casual, Indie, Sports"
420210,"Action, Adventure, Indie, RPG"
544650,"Adventure, Casual"
607020,"Adventure, Casual, Indie, RPG, Strategy"
426290,"Adventure, Indie, Simulation"
1065950,"Indie, RPG"
919360,"Action, Adventure, Indie, RPG, Strategy"
560640,
549260,"Adventure, Indie"
342190,"Indie, Strategy"
202710,"Action, Indie, RPG, Strategy"
373080,
1006400,"Adventure, Indie, RPG"
490980,"Adventure, Casual, Indie, RPG, Simulation"
781180,"Indie, Simulation, Strategy"
809050,"Adventure, Casual, Indie"
351140,
246260,
533340,
1597730,"Casual, Indie"
574270,"Adventure, Casual"
2138090,"Casual, RPG"
586170,"Action, Indie"
292500,"Action, Adventure, Indie"
1614270,Adventure
740090,"Adventure, Casual"
2429240,"Action, Adventure, Indie, Early Access"
881690,"Action, Indie"
398620,
391640,"Casual, Indie, Simulation"
204060,"Adventure, Indie"
346830,RPG
435140,"Casual, Strategy"
348960,"Adventure, Casual"
351090,Casual
403200,
248730,"Action, Indie"
2421310,"Adventure, Indie, RPG"
768750,
460340,"Adventure, Indie, Strategy"
403410,Action
315850,"Action, Casual, Indie"
407780,"Action, Adventure, Indie"
1401220,
286100,"Action, Indie"
2213980,Action
594720,"Casual, Indie, Simulation, Strategy"
541720,"Adventure, Casual, Indie"
500500,"Utilities, Video Production"
1437050,"Action, Adventure, Indie"
248190,"Adventure, Indie"
530620,"Action, Adventure"
1416230,"Action, Indie"
411680,
1142500,"Action, Indie, Simulation"
1960920,
877850,"Casual, Indie, Simulation, Strategy, Audio Production, Education, Utilities, Early Access"
1579880,"Action, RPG, Strategy"
244630,"Action, Free To Play"
621050,
1069030,"Indie, Simulation, Strategy"
3359320,Indie
2230070,"Action, Adventure, Casual, Indie, RPG, Simulation"
458680,
249950,
230840,"Action, Adventure, Casual, Indie"
1205900,"Action, Adventure, Indie"
2384600,
446600,"Adventure, Casual, Indie"
555750,"Action, Indie"
497590,
494120,"Action, Adventure, Casual, Indie"
374950,"Adventure, Indie"
1621990,"Action, Adventure, RPG"
1871310,Casual
385980,
600600,
94000,
355130,"Racing, Simulation, Sports"
362150,"Adventure, Casual, Indie, RPG"
406780,"Indie, Simulation"
2600570,"Adventure, Casual, Indie, RPG"
322450,"Adventure, Casual, Indie"
580910,
429950,
1950450,
370050,"Casual, Indie, Strategy"
1695680,
566670,"Violent, Gore, Action, Adventure, Indie"
444440,
982520,"Design & Illustration, Photo Editing, Utilities"
328100,
449820,
494090,Casual
576980,
299890,
2223740,"Action, Adventure, Simulation"
1702840,
335820,
314250,"Action, Adventure, Indie"
15270,
290280,"Action, Indie"
2097180,"Casual, Indie"
1448760,"Adventure, Casual, Indie"
537990,"Adventure, Indie, RPG"
1668290,"Indie, RPG, Strategy"
401120,
1691320,"Action, Indie"
370480,"Action, Indie"
430080,"Casual, Indie, Simulation, Sports, Strategy"
510550,
655730,"Action, Adventure, Indie"
610130,"Action, Adventure, Indie"
1000440,"Action, Indie"
783940,"Adventure, Indie"
357720,"Action, Casual, Indie"
459830,"Action, Casual, Indie"
713530,"Action, Indie, RPG"
32670,
661430,"Casual, Indie"
299400,"Adventure, Indie"
368740,"Action, Indie, Racing"
12390,Action
520950,"Action, Racing, Simulation, Sports"
290510,"Adventure, Casual, Indie"
476920,"Adventure, Casual, Indie"
337180,Action
807140,"Indie, Simulation"
715210,
715380,"Adventure, Indie"
338310,
489460,
514990,"Action, Adventure, Indie, RPG"
705020,"Indie, Sports, Strategy"
586060,"Action, Adventure, Indie, Racing, Strategy"
2202120,"Indie, Strategy"
371550,"Action, Adventure, Indie"
603700,"Adventure, Casual, Indie"
333970,
325860,
373720,"Action, Adventure, Free To Play, Indie, Massively Multiplayer, RPG"
1536420,"Indie, Simulation"
316370,
1167100,
1494190,
1516490,
529490,"Action, Adventure"
883080,"Casual, Indie"
1688100,"Adventure, Casual, Indie"
588490,"Action, Racing, Sports"
488660,"Casual, Indie, Simulation, Strategy"
1091950,
2986400,
1036640,"Game Development, Early Access"
404770,
332380,"Adventure, Casual, Indie, RPG"
391520,
229520,"Casual, Indie, Strategy"
1125390,"Adventure, Simulation, Strategy"
676820,"Adventure, Casual, Indie"
38120,
855640,"Adventure, Casual, Indie"
1799380,"Action, RPG"
501760,"Action, Adventure, Casual, Indie"
1218170,"Action, Adventure, Casual, Indie, RPG, Simulation"
322900,"Indie, Strategy"
451400,"Action, Indie, Strategy"
414510,"Action, Indie, RPG"
687540,"Action, Adventure, Casual, Indie"
904360,"Adventure, RPG"
677020,"Adventure, Casual"
340200,
12690,"Simulation, Sports"
465650,
289480,"Action, Adventure, Simulation"
347410,
542050,"Action, Adventure, Casual, Indie"
529450,
3175720,
3043740,"Indie, Simulation, Strategy, Early Access"
362140,"Adventure, Casual, Indie, RPG"
529440,"Action, Casual, Indie, Sports"
278150,
1289340,"Casual, Indie, Simulation, Strategy"
733210,"Action, Adventure, Casual, Indie, RPG"
1209330,
1433340,"Action, Adventure, Indie, Simulation"
1296260,Simulation
600640,"Action, Adventure, Indie, RPG"
255370,"Action, Indie"
2183910,"Adventure, Casual"
384960,"Action, Casual, Indie, Strategy"
567690,
2375080,Simulation
505140,
514810,
1456760,"Action, Adventure, Indie"
1053680,"Casual, Indie, Simulation, Early Access"
687650,
1130620,"Action, Adventure, Casual, Indie, Simulation, Strategy"
1021670,"Adventure, Casual, Indie, Strategy, Early Access"
402040,"Adventure, Indie"
501120,"Indie, Simulation"
2741390,"Indie, Strategy, Early Access"
1147330,"Action, Adventure, Indie"
2648050,"Adventure, Indie"
365020,"Action, Adventure, Indie"
1700630,"Adventure, Indie, Simulation, Strategy"
520860,
310810,"Action, Adventure"
255500,
1147960,"Action, Adventure, Casual, Indie, Simulation"
319170,"Action, Adventure"
488480,"Action, Adventure, Racing"
1442070,"Casual, Simulation"
517460,"Action, Adventure, Indie, Strategy"
207650,"Action, Indie, Strategy"
333730,
602910,"Adventure, Indie"
2099790,"Adventure, Indie, RPG"
