appid,genres
722560,Action
288120,"Adventure, Indie, RPG, Strategy"
1952370,"Action, Adventure, Indie, RPG"
1275330,"Adventure, Casual, Strategy"
628670,"Action, Adventure, Indie, RPG"
359100,"Action, Adventure, Indie, Simulation"
1336180,"Simulation, Strategy"
3310,Casual
115200,Strategy
2581700,"Racing, Sports"
292000,"Action, Early Access, Indie"
2290180,"MMO, Sports"
1015500,"Simulation, Sports"
254020,nan
2012840,Action
350640,"Action, Adventure"
301840,"Action, Indie"
383870,"Adventure, Indie"
1684350,"Adventure, RPG"
231140,Simulation
842100,"Action, Adventure, Indie"
2328750,"Action, Adventure, Casual, Simulation"
909380,"Casual, Early Access, Indie, Simulation, Strategy"
461560,"Adventure, Free-to-Play, Indie"
3313310,"Casual, Indie"
340730,"Casual, Indie, Simulation"
2230650,"Action, Adventure, Casual, Indie"
39190,RPG
1658150,"Adventure, Indie, RPG"
2655960,nan
917720,"Adventure, Indie, RPG"
286260,Adventure
38130,nan
1211600,"Action, Early Access, Indie, RPG, Simulation"
1360000,"Action, Casual, Early Access, Indie, Simulation"
344910,"Action, Adventure, Indie"
1547890,"Simulation, Strategy"
512610,nan
2368470,"Casual, Free-to-Play, Indie"
1726130,"Adventure, Casual, Early Access, Indie, RPG, Simulation, Strategy"
349440,"Action, Indie"
618370,Casual
471550,"Action, RPG"
274560,"Action, Adventure, Indie"
38420,Strategy
1361000,Action
354830,Action
1356280,"Action, Adventure, RPG"
939400,"Adventure, Indie, RPG, Simulation"
398920,"Casual, Indie"
475630,nan
1266840,"Action, Adventure, Indie"
2904000,"Action, Casual, Early Access, Free-to-Play, Indie"
1375870,nan
756800,"Action, Adventure, Simulation"
2791440,"Adventure, Early Access, Free-to-Play, Indie, MMO, RPG"
1913730,nan
1739650,"Early Access, Simulation, Strategy"
283020,"Indie, Strategy"
1027130,Casual
2490990,"Action, RPG"
1331910,Indie
12900,Indie
1142830,"Action, Casual, Simulation"
762480,"Casual, Simulation"
558260,"Racing, Sports"
412450,nan
742300,Action
718560,Strategy
1423600,RPG
613670,nan
844920,"Adventure, Casual, Indie"
1158420,"Casual, Indie, Simulation, Strategy"
2176760,Casual
1680000,"Adventure, Casual"
1921770,"Casual, Indie, Simulation, Strategy"
1424660,Casual
1182020,"Early Access, Free-to-Play, Simulation, Sports"
970960,Strategy
829660,"Casual, Indie, Simulation, Strategy"
1136380,"Early Access, Simulation, Sports"
692920,nan
1262910,"Adventure, Casual, Indie, Simulation"
2707940,"Action, Early Access, MMO, Simulation"
1893810,"Indie, Strategy"
272270,"Adventure, Indie, RPG, Strategy"
2280390,"Indie, Simulation, Sports, Strategy"
779290,"Indie, RPG"
1021770,"Action, Indie"
1073910,"Casual, Indie, Simulation, Strategy"
400170,"Action, Adventure, Indie, RPG"
33420,nan
1731200,"Adventure, Indie, RPG, Simulation"
1127500,"Casual, Indie, Simulation, Strategy"
1948450,nan
65780,"Action, Simulation, Strategy"
1227890,"Adventure, RPG"
3830,Action
2430690,"Adventure, Casual"
1132210,"Action, MMO, RPG, Strategy"
333660,nan
254460,"Action, Adventure"
2254740,"RPG, Strategy"
1465470,"Early Access, Simulation, Strategy"
934430,nan
936160,RPG
594770,nan
440740,"Action, Casual, Free-to-Play, Indie, Strategy"
667970,"Action, Indie, Simulation"
373970,nan
797400,"Simulation, Strategy"
556480,nan
203750,Action
555440,nan
1045520,nan
566190,"Adventure, Indie"
289760,"Action, Casual, Indie, Sports, Strategy"
504770,"Action, Indie, Simulation"
860860,"Action, Adventure, Indie"
482890,"Casual, Indie, Simulation, Strategy"
813540,"Adventure, Casual, Indie"
1578650,nan
464100,nan
431710,nan
385150,nan
584100,nan
1182310,nan
592730,nan
581030,nan
586030,"Action, Early Access, Free-to-Play, Indie, Strategy"
345240,nan
1272010,"Action, Adventure, Indie, Simulation"
249990,"Action, Adventure, Indie, RPG"
418250,"Simulation, Strategy"
565110,nan
470220,Casual
562470,"Adventure, Strategy"
844670,Casual
280740,"Action, Adventure, Casual, Indie"
2185780,"Action, Adventure, Indie"
312630,"Indie, Strategy"
1449200,Adventure
1240480,"Adventure, Indie, RPG"
370360,"Indie, Simulation"
1788850,"Adventure, Casual, Indie, RPG, Strategy"
1608290,"Adventure, Indie, RPG, Simulation"
1111390,Adventure
1175360,"Action, Indie"
467760,"Action, Casual, Strategy"
382900,RPG
449840,nan
311860,nan
731880,nan
1369670,"Adventure, Casual, Early Access, Indie, Racing, Simulation"
3054090,"Casual, Indie, Strategy"
1703340,"Adventure, Casual, Indie"
527440,"Free-to-Play, Indie"
303860,"Action, Indie, Strategy"
1502990,RPG
280320,nan
689070,"Adventure, Indie, RPG"
251530,"Action, Strategy"
323220,"Action, Adventure, Indie, RPG"
2909400,"Action, Adventure, RPG"
1700270,"Action, Adventure, Early Access, Indie, RPG"
350280,nan
460810,Action
389870,"Adventure, RPG, Strategy"
1402480,nan
345260,"Action, Strategy"
1000080,"Action, Adventure, Indie, RPG"
559210,nan
1093320,nan
375840,"Media & Production, Utilities"
1341290,"Adventure, Casual, Indie"
756530,Action
1126470,"Casual, Indie"
1887930,"Casual, Free-to-Play, Indie, Strategy"
450190,"Indie, Strategy"
294750,"Action, Indie, Strategy"
1793030,RPG
288080,nan
934780,"Action, Adventure, Indie"
1198850,"Indie, RPG, Strategy"
268400,Strategy
1024380,"Action, Early Access"
1223750,nan
15210,Simulation
209630,"Action, Adventure, Indie"
2682580,"Action, Early Access, Indie, MMO, Simulation"
94300,"Adventure, Casual, Indie"
478980,"Adventure, Strategy"
21780,Racing
1770390,"Casual, Indie, RPG"
1004750,"Racing, Simulation, Sports"
70110,"Indie, Simulation"
1233590,Strategy
2114740,"Action, Adventure, Indie"
367550,"Action, Casual, Simulation, Sports, Strategy"
335670,"Adventure, Indie, RPG"
1022310,"Casual, Strategy"
895040,nan
398850,"Action, Adventure, Indie"
41900,"Action, Adventure, RPG"
495890,"Casual, Indie"
223390,nan
691830,"Adventure, Indie, RPG, Strategy"
575890,"Casual, Strategy"
476460,"Casual, Free-to-Play, Indie, Strategy"
1215200,"Casual, Indie, Simulation, Strategy"
462220,Casual
1440440,"Adventure, Indie"
2020510,"Adventure, RPG, Strategy"
385250,Casual
2238900,"Action, RPG"
1207650,"Adventure, Indie, RPG"
695600,"Indie, RPG, Simulation"
1089830,"Racing, Simulation, Sports"
774241,"Action, Adventure, RPG"
1330250,nan
310080,nan
546080,"Adventure, Casual, Indie, RPG"
99830,Action
1139980,"Adventure, Casual, Early Access, Indie, RPG, Simulation"
404590,"Action, RPG"
1185560,nan
2020540,"Adventure, RPG, Strategy"
420000,Simulation
1516050,"Design & Illustration, Media & Production, Photo Editing, Software & Tools, Utilities"
572220,"Action, Indie, Strategy"
433550,"Action, Adventure, Indie"
355980,"Indie, Strategy"
1585180,"Action, Adventure, Indie, RPG"
307110,"Action, Indie, Simulation"
384190,"Adventure, Casual, Indie, Simulation"
673750,"Action, Indie"
923810,nan
1644940,"Adventure, Casual, Indie"
257850,"Action, Adventure, Indie, RPG"
2450450,"Action, RPG"
931280,"Action, Casual, Indie, Strategy"
375900,"MMO, Racing"
1702010,"Adventure, RPG, Simulation"
263540,"Free-to-Play, Indie, MMO, RPG"
3001970,"Casual, Early Access, Free-to-Play, Indie"
46260,"RPG, Strategy"
1545820,"Casual, Free-to-Play"
525700,Simulation
1957780,"Action, Early Access"
335190,"Adventure, Indie, RPG"
595690,"Indie, MMO, Simulation"
790740,"Adventure, Casual, Indie"
345220,Strategy
1637730,"Adventure, Indie, RPG, Strategy"
442070,"Casual, Indie, Strategy"
760620,nan
600430,nan
230270,Action
1552620,"Action, Adventure, Free-to-Play, Indie, RPG"
2020710,"Casual, Early Access, Indie, Simulation, Strategy"
727020,nan
1619520,"Adventure, Early Access, Indie, RPG, Strategy"
3114410,"Casual, Free-to-Play, Indie, MMO, RPG, Simulation, Strategy"
1154840,"RPG, Simulation, Strategy"
91100,"Indie, Racing"
695630,RPG
350300,nan
835950,"Action, Casual"
570460,"Action, Indie, Sports"
61600,"Casual, Indie"
348510,"Action, Casual, Simulation"
1599330,"Adventure, Indie, Simulation, Strategy"
1683150,"Early Access, Simulation, Strategy"
1001270,"Early Access, Simulation"
440340,Action
301120,"Simulation, Sports"
1929870,"Action, Indie"
912450,Adventure
468250,nan
1131080,"Action, Casual, Free-to-Play, Indie, Strategy"
1156990,Adventure
972170,nan
2289970,"Adventure, Casual, Free-to-Play, Indie"
251670,"Casual, Strategy"
1546400,"Action, Casual, Indie"
18500,"Indie, Strategy"
822800,"Action, Indie"
275060,"Action, Adventure"
820520,nan
295950,nan
435120,nan
1436700,"Action, Adventure, Indie, RPG"
2963550,nan
1466640,nan
714800,nan
497640,nan
2923390,nan
1801640,nan
520910,nan
202310,nan
1694600,Action
351100,nan
1044950,nan
259060,nan
699240,nan
314450,nan
1245560,nan
1377260,nan
425210,nan
1126190,nan
657050,nan
949290,nan
418310,nan
665180,nan
337340,"Adventure, Indie, RPG"
680320,nan
839910,nan
438140,nan
700470,nan
726990,nan
1768280,nan
2237970,nan
445190,nan
734910,nan
263060,nan
106000,nan
232450,nan
407810,nan
1274600,nan
2116120,nan
1558510,nan
303290,nan
346330,nan
1205240,nan
1216060,nan
1290490,nan
1334040,nan
1489630,nan
1913370,nan
665330,nan
1529570,nan
743890,nan
1049320,nan
2002220,nan
1654680,nan
1153430,nan
1174690,nan
2635350,nan
943370,nan
1263860,"Simulation, Sports"
598810,"Casual, Strategy"
1918520,nan
102840,nan
1634150,"Adventure, Casual, Indie"
310470,nan
213330,nan
2477340,nan
919260,nan
1571440,nan
2195390,nan
1738740,nan
249650,nan
627420,nan
1882040,nan
813230,"Action, Adventure, Indie"
236090,nan
1567020,nan
456750,nan
262830,nan
488730,nan
239840,nan
3066570,nan
562860,nan
2081080,nan
328680,nan
226960,nan
898650,nan
2052410,nan
1084480,nan
594680,nan
238240,nan
242840,nan
211600,nan
351990,nan
535480,nan
571310,nan
1276660,nan
346940,nan
1592110,nan
618080,nan
718490,nan
1577120,nan
1649010,nan
1937780,nan
310360,nan
2211170,"Action, Casual, Early Access, Indie, Simulation, Strategy"
212010,nan
2698780,"Casual, Early Access, Indie, Simulation"
1695840,nan
1739000,nan
17470,nan
793460,nan
32800,nan
405830,nan
1310330,"Adventure, Indie"
3320,nan
385370,nan
1237370,nan
396710,nan
1150530,nan
798490,nan
2022180,nan
2387590,nan
300550,nan
260190,nan
98400,nan
604490,nan
1620290,nan
214230,nan
2386720,nan
576410,nan
991810,nan
418180,nan
1244800,nan
1612620,nan
422610,nan
1442670,nan
1930640,nan
607080,nan
1134520,nan
363110,nan
1126290,nan
1173810,nan
13500,nan
390670,nan
1200110,nan
457730,nan
2113900,nan
2166060,nan
1071290,nan
2000890,nan
527450,nan
6400,nan
340540,nan
334850,nan
705810,nan
61700,nan
347510,nan
1296840,nan
231740,nan
1562420,nan
495050,nan
1139800,nan
11450,nan
2527500,nan
340070,nan
492290,nan
234190,nan
540060,nan
488280,nan
2301850,nan
225160,nan
297490,nan
1457030,nan
1462520,"Adventure, Simulation"
441830,nan
96800,nan
1336560,nan
55140,nan
557600,nan
554290,nan
2236070,nan
638990,nan
755800,nan
929010,nan
310060,nan
8000,nan
1227780,nan
388970,nan
521200,nan
1335530,nan
2291760,nan
263440,nan
1048350,nan
493540,nan
711540,nan
2285570,nan
1566200,nan
382140,nan
690640,nan
204940,nan
1802720,nan
666220,nan
281060,nan
57970,nan
352610,nan
1337760,nan
6310,nan
351700,nan
1895880,nan
2055290,nan
508200,nan
2313330,nan
378370,nan
267790,nan
1680880,nan
931690,nan
428110,nan
2616430,nan
1737340,nan
211160,nan
1222730,nan
233610,nan
606680,nan
339580,nan
261530,nan
928960,nan
2553870,nan
2933130,nan
572430,nan
2399220,nan
313480,nan
322190,nan
665090,nan
1272160,nan
214190,nan
1902490,nan
1097580,nan
489220,nan
113420,nan
98200,nan
943260,nan
2488510,nan
1049890,nan
327860,nan
359310,nan
345520,nan
6370,nan
524640,nan
1064730,nan
518800,nan
628770,nan
453770,nan
434020,nan
1690730,nan
535230,nan
2442230,nan
2375780,nan
740570,nan
1862690,nan
586380,nan
2936310,nan
535760,nan
1646120,nan
107200,nan
989770,nan
299460,nan
408410,nan
1008020,nan
327640,nan
220860,nan
648590,nan
65300,nan
549670,nan
2159730,nan
252330,nan
2015240,nan
13530,nan
224500,nan
205930,nan
403190,nan
1052990,nan
448170,nan
320520,nan
47790,nan
451780,nan
2567190,nan
2531370,nan
1158150,nan
33520,nan
1605320,nan
2513280,nan
1368030,nan
2006140,nan
225280,nan
414190,nan
513780,nan
239250,nan
547860,nan
246280,nan
2617400,nan
2644610,nan
621220,nan
1230530,nan
684380,nan
270550,nan
1803600,nan
217750,nan
2090760,nan
11390,nan
471330,nan
444490,nan
1409770,nan
986130,nan
2131640,nan
263500,nan
1667720,nan
1161590,nan
926140,"Adventure, Casual, Indie, RPG, Simulation, Strategy"
2299510,nan
389140,nan
2109370,nan
2230280,nan
2206270,"Action, Indie"
402390,"Action, Casual, Indie"
1136370,nan
2322440,nan
930210,nan
804700,nan
316430,nan
289440,nan
488310,nan
1894080,nan
2250600,nan
429620,nan
70600,nan
761700,nan
1471410,nan
571890,nan
982510,nan
619910,nan
254200,nan
792660,nan
365190,nan
1817800,"Adventure, Early Access, Indie, Simulation, Strategy"
201230,nan
269650,nan
349730,nan
36000,nan
6200,nan
374190,nan
33440,nan
1111380,nan
35010,nan
938270,nan
739000,nan
782690,nan
716710,nan
861250,nan
1110910,nan
415840,nan
209360,nan
1238080,nan
1197570,nan
360830,nan
201290,nan
1480340,nan
1372300,nan
1990690,nan
1396240,nan
593280,nan
1788780,nan
1880330,"Adventure, Indie, RPG"
1107790,Adventure
220050,nan
427730,nan
2755330,nan
1065310,nan
492180,nan
2768430,nan
731620,nan
12260,nan
2102020,nan
289420,RPG
205830,nan
1355090,nan
1357860,nan
1465190,nan
46410,nan
359140,nan
734580,nan
2399730,Strategy
965580,nan
1167750,nan
384490,nan
312150,nan
1108320,nan
368050,nan
641080,nan
623840,nan
680360,nan
887570,nan
1268040,nan
17710,nan
1839880,nan
297860,nan
57900,nan
6880,nan
440540,nan
33540,nan
274620,nan
1239520,nan
1910790,nan
2659970,nan
411560,nan
438130,nan
931950,nan
39690,nan
320670,nan
1162010,nan
610810,nan
2594540,nan
589590,nan
835530,nan
13210,nan
633360,nan
1740720,nan
847890,nan
328060,nan
2700,nan
1775490,"Casual, Indie, RPG, Strategy"
2674810,nan
513580,nan
587100,nan
2103680,nan
586970,nan
1895350,nan
254960,nan
1287290,nan
1956600,nan
1227280,nan
2484990,nan
1555110,nan
233720,nan
2321210,nan
2348100,nan
619820,nan
1931950,nan
1148590,nan
200900,nan
980300,nan
234820,nan
2360210,nan
503450,nan
1699480,nan
1043230,nan
223000,nan
1280780,nan
446560,nan
1241040,nan
1173830,nan
1117630,nan
537340,nan
1641700,nan
1798780,nan
322110,nan
399430,nan
787810,nan
41060,nan
1060210,nan
1166860,nan
664180,nan
328070,nan
412670,nan
208730,nan
1046770,nan
1963570,nan
209520,nan
522880,nan
622720,nan
1710100,nan
351640,nan
1502980,nan
1881200,nan
2567870,nan
290790,nan
1716180,nan
228360,nan
1548850,nan
1682260,nan
24880,nan
758870,nan
329970,nan
600130,nan
107900,nan
385070,nan
2330500,nan
501080,nan
604240,nan
1469610,nan
718590,nan
1605220,nan
42120,nan
334560,nan
310370,nan
500710,nan
312750,RPG
391460,nan
246700,nan
1271710,nan
2421410,nan
2313240,nan
365960,nan
369200,nan
721090,nan
1049280,nan
2389240,nan
689900,nan
2570810,nan
1552350,nan
1058140,nan
278640,nan
491330,nan
588040,nan
366910,nan
1125910,nan
19980,nan
940790,nan
2495450,nan
1128000,nan
7110,nan
287260,nan
1172050,nan
2990510,nan
1646850,nan
407680,nan
956030,nan
284950,nan
237630,nan
205810,nan
1702830,nan
545400,nan
565720,nan
758330,"Action, Adventure, RPG"
503300,nan
1336120,nan
1465070,nan
833140,nan
2497920,nan
774181,nan
57730,nan
2157680,nan
377710,nan
361950,nan
715400,nan
1277510,nan
252550,nan
307350,nan
288880,nan
1874490,nan
1138190,nan
262150,nan
1101790,nan
306350,nan
1603180,nan
625940,nan
2391710,nan
789760,nan
1415660,nan
2537590,Simulation
679110,nan
2247570,nan
973230,nan
1952250,nan
266230,nan
2488340,nan
1894430,nan
975950,nan
951440,"Action, Adventure, Early Access, Indie, Simulation"
389250,nan
235210,nan
1137460,nan
435400,nan
368420,nan
1502970,nan
944010,nan
698870,nan
1367300,nan
769920,nan
1904190,nan
328940,nan
909510,nan
819030,Adventure
464170,Utilities
236510,nan
1490890,"Action, Adventure"
1036240,"Simulation, Strategy"
347590,"Casual, Strategy"
1861970,nan
237990,nan
2140850,"Adventure, Casual, Indie, RPG, Strategy"
360640,"Casual, Strategy"
322920,"Action, Adventure, Simulation"
1342100,"Action, Adventure, Indie, RPG"
341550,"Action, Indie"
252410,"Action, Adventure, Indie"
645730,RPG
317820,"Indie, RPG"
2009450,"Action, Casual, Indie"
40370,"Simulation, Strategy"
416250,"Adventure, Indie"
609320,"Action, Adventure, Indie"
1380220,"Action, Adventure, Simulation"
1035510,"Action, Adventure, Casual, Strategy"
1229420,"Action, Indie, RPG, Strategy"
296970,"Adventure, Indie, RPG, Strategy"
1410640,Adventure
3027620,"Adventure, Casual"
32500,Action
263200,"Action, Adventure, Casual, Early Access, Indie, RPG"
1018010,"Action, Adventure, RPG, Racing, Simulation, Sports"
648410,RPG
1131920,"Adventure, Indie, RPG"
346560,"Adventure, Casual, Indie, RPG"
251430,"Adventure, Indie"
648120,nan
722730,"Adventure, Early Access, Indie, RPG, Strategy"
681390,"Action, Indie, RPG"
787510,"Adventure, Casual"
294040,"Action, Adventure, Casual, Indie, RPG"
1096710,"Adventure, Indie, Strategy"
1641990,Free-to-Play
18110,nan
2696050,"Adventure, Indie, RPG"
821880,"Indie, Simulation, Strategy"
252710,Adventure
331370,"Action, Free-to-Play"
514290,nan
1062830,"Action, Casual, Indie, Simulation, Strategy"
249630,"Action, Adventure, Indie, RPG"
886070,"Casual, Indie"
1216320,"Action, Casual, Indie, Simulation, Strategy"
1538730,nan
1904860,"Indie, RPG, Strategy"
1020470,"Action, Adventure, Casual, Indie, RPG"
1042800,"Action, Adventure, Indie, RPG"
2055410,"Casual, Simulation"
1220840,"Casual, Early Access, Indie, RPG, Simulation, Strategy"
461940,"Action, RPG"
841190,"Casual, Indie, Simulation, Strategy"
1164850,"Casual, Indie, Simulation"
215120,nan
1046400,"Action, Adventure"
313010,Simulation
1191580,"Adventure, Casual, Indie, RPG, Simulation"
379960,Casual
1189290,"Adventure, Indie, RPG"
2591070,Casual
864300,"Casual, Indie"
761030,"Adventure, Indie, RPG, Strategy"
45450,nan
355530,"Adventure, Casual, Indie, RPG"
1364100,"Adventure, Indie"
735280,"Simulation, Strategy"
1096720,"Casual, Indie, RPG"
758980,nan
449800,Action
482400,"Action, Adventure"
620220,"Action, Adventure, Indie, RPG"
585450,"Action, RPG"
2516820,"Indie, Simulation, Strategy"
2741260,Casual
578620,"Action, Indie"
497730,"Adventure, Indie"
725480,"Action, Indie"
407130,"Action, Adventure, Casual, Indie, Simulation"
355560,"Action, Adventure, Indie, Racing"
685340,"Action, Adventure, Indie, RPG, Simulation, Strategy"
71390,nan
482300,"Adventure, Indie, Simulation"
281640,nan
462110,"Casual, Indie, Simulation, Sports, Strategy"
328590,"Action, Adventure, Indie"
540840,Adventure
445770,Adventure
207400,nan
1299320,nan
801280,"Adventure, Casual, Indie"
310790,Action
1589120,"Adventure, RPG, Simulation"
667600,"Action, Indie"
1585570,nan
39200,RPG
21800,Strategy
2199970,"Design & Illustration, Software & Tools"
1054430,"Action, Casual, Indie, Racing"
