friend_id,Abfragestatus,Daten vorhanden
76561198151718767,Keine Spiele,
76561198152065011,Keine Spiele,
76561198152192753,Keine Spiele,
76561198154527288,Ja,
76561198160770256,Ja,Counter-Strike 2
76561198160964045,Ja,
76561198168172666,Keine Spiele,
76561198170912562,Keine Spiele,
76561198172370386,Keine Spiele,
76561198173924437,Ja,
76561198174262813,Keine Spiele,
76561198175356947,Keine Spiele,
76561198178407093,Keine Spiele,
76561198183063675,Keine Spiele,
76561198183712203,Ja,Counter-Strike 2
76561198185131047,Ja,
76561198194633257,Ja,Counter-Strike 2
76561198195450817,Keine Spiele,
76561198197568189,Keine Spiele,
76561198200651031,Keine Spiele,
76561198202008498,Ja,
76561198202457159,Keine Spiele,
76561198204099511,Keine Spiele,
76561198212435176,Keine Spiele,
76561198213686011,Keine Spiele,
76561198217031476,Keine Spiele,
76561198217978617,Ja,
76561198220054880,Keine Spiele,
76561198225139432,Keine Spiele,
76561198232753960,Ja,Counter-Strike 2
76561198238437614,Keine Spiele,
76561198243070994,Ja,Counter-Strike 2
76561198246587090,Keine Spiele,
76561198248180664,Keine Spiele,
76561198255184446,Keine Spiele,
76561198258067445,Ja,Counter-Strike 2
76561198262627833,Keine Spiele,
76561198263250656,Ja,
76561198264155245,Keine Spiele,
76561198264796022,Ja,Counter-Strike 2
76561198267851419,Keine Spiele,
76561198267893376,Ja,Counter-Strike 2
76561198274363457,Keine Spiele,
76561198278924122,Ja,"Raft,Counter-Strike 2"
76561198284442151,Keine Spiele,
76561198285691595,Keine Spiele,
76561198287096671,Keine Spiele,
76561198287550548,Keine Spiele,
76561198290657396,Keine Spiele,
76561198291962598,Keine Spiele,
76561198292523305,Keine Spiele,
76561198297717493,Keine Spiele,
76561198299465824,Keine Spiele,
76561198302387376,Keine Spiele,
76561198305349547,Keine Spiele,
76561198306713841,Ja,Counter-Strike 2
76561198308917952,Keine Spiele,
76561198308967280,Keine Spiele,
76561198310938348,Ja,"Counter-Strike 2,Rust"
76561198313318781,Ja,Counter-Strike 2
76561198318226298,Keine Spiele,
76561198319654811,Keine Spiele,
76561198325181824,Keine Spiele,
76561198328845251,Keine Spiele,
76561198331519951,Ja,
76561198335091807,Ja,
76561198336610501,Ja,Counter-Strike 2
76561198340285759,Ja,
76561198345394556,Keine Spiele,
76561198349371849,Keine Spiele,
76561198349460959,Ja,"Counter-Strike 2,Rust"
76561198355931364,Keine Spiele,
76561198357481137,Keine Spiele,
76561198358174364,Keine Spiele,
76561198358383226,Keine Spiele,
76561198361896269,Keine Spiele,
76561198362649396,Keine Spiele,
76561198366059747,Keine Spiele,
76561198366950270,Ja,
76561198368809075,Keine Spiele,
76561198369926497,Keine Spiele,
76561198372862152,Ja,
76561198382071595,Keine Spiele,
76561198391565881,Keine Spiele,
76561198392374493,Keine Spiele,
76561198400719640,Keine Spiele,
76561198403562233,Keine Spiele,
76561198407495076,Keine Spiele,
76561198443277402,Keine Spiele,
76561198803375423,Ja,Counter-Strike 2
76561198809026464,Ja,Counter-Strike 2
76561198834748684,Ja,Counter-Strike 2
76561198865703443,Ja,
76561198991529430,Ja,
76561199068150605,Ja,
76561199091101083,Keine Spiele,
76561199106555030,Keine Spiele,
76561199226944831,Keine Spiele,
76561198033580886,Ja,
76561198088446085,Ja,Counter-Strike 2
76561198099064868,Ja,"DayZ,Counter-Strike 2"
76561198100960459,Ja,Counter-Strike 2
76561198101569399,Ja,
76561198108126479,Ja,Counter-Strike 2
76561198127449486,Ja,
76561198128818541,Ja,
76561198155621023,Ja,
76561198158372354,Ja,"Counter-Strike 2,PAYDAY 2,Raft"
76561198189971498,Keine Spiele,
76561198285779636,Ja,
76561198318547514,Ja,
76561198347221612,Ja,Counter-Strike 2
76561198410017950,Keine Spiele,
76561198432909601,Ja,Counter-Strike 2
76561198584243243,Ja,Counter-Strike 2
76561198869993311,Keine Spiele,
76561198928184396,Keine Spiele,
76561198956247678,Keine Spiele,
76561198978794149,Ja,
76561199042853677,Ja,
76561199149620342,Keine Spiele,
76561199179668712,Ja,
76561199426218259,Keine Spiele,
76561198071293172,Ja,Counter-Strike 2
76561198071621068,Keine Spiele,
76561198084969567,Keine Spiele,
76561198095105763,Ja,Counter-Strike 2
76561198097382681,Keine Spiele,
76561198100566321,Ja,
76561198101323529,Ja,Counter-Strike 2
76561198102838463,Ja,
76561198104149917,Ja,
76561198108664022,Ja,Counter-Strike 2
76561198122488490,Keine Spiele,
76561198134860051,Keine Spiele,
76561198135490586,Keine Spiele,
76561198138744753,Keine Spiele,
76561198147557878,Ja,"Rust,Counter-Strike 2"
76561198214934620,Ja,"Counter-Strike 2,PAYDAY 2"
76561198286311581,Ja,
76561198295189354,Ja,
76561198327297351,Ja,Counter-Strike 2
76561198839036647,Ja,Counter-Strike 2
76561199129816597,Keine Spiele,
76561199216209331,Ja,Counter-Strike 2
76561198039620400,Keine Spiele,
76561198080437271,Ja,Counter-Strike 2
76561198084548518,Ja,"Counter-Strike 2,Counter-Strike: Source"
76561198085755760,Keine Spiele,
76561198088226094,Keine Spiele,
76561198091336157,Keine Spiele,
76561198092075690,Keine Spiele,
76561198108020621,Keine Spiele,
76561198116493629,Keine Spiele,
76561198166621110,Keine Spiele,
76561198188611757,Keine Spiele,
76561198246705706,Keine Spiele,
76561198358594755,Keine Spiele,
76561198841620624,Keine Spiele,
76561199213101861,Ja,"Counter-Strike 2,Rust,Raft"
76561198148569311,Keine Spiele,
76561198320587352,Ja,"Counter-Strike 2,Raft"
76561198820354903,Ja,
76561198850915451,Ja,"Counter-Strike 2,PAYDAY 2"
76561198863844050,Ja,Counter-Strike 2
76561198953857740,Ja,"Counter-Strike 2,PAYDAY 2,Rust,Counter-Strike: Source"
76561198961349582,Ja,"Counter-Strike 2,Raft,Counter-Strike: Source"
76561198971362821,Ja,
76561198983280026,Ja,"Rust,Counter-Strike 2,Counter-Strike: Source"
76561199020781057,Ja,"Counter-Strike 2,PAYDAY 2"
76561199042760768,Ja,Counter-Strike 2
76561199075100307,Ja,"Counter-Strike 2,Rust"
76561199081767762,Keine Spiele,
76561199084135445,Ja,"Rust,Counter-Strike 2,PAYDAY 2,Raft,DayZ"
76561199098166815,Ja,"Counter-Strike 2,Rust"
76561199114978876,Ja,"Rust,Counter-Strike 2,Counter-Strike: Source,PAYDAY 2"
76561199130410588,Ja,Counter-Strike 2
76561199135387184,Ja,Counter-Strike 2
76561199202523485,Ja,Counter-Strike 2
76561199208624964,Keine Spiele,
76561199230180254,Ja,"Rust,Counter-Strike 2"
76561199243733518,Keine Spiele,
76561199273382436,Ja,"Raft,Counter-Strike 2"
76561199359491277,Ja,Counter-Strike 2
76561199418588284,Ja,
76561199424294943,Keine Spiele,
76561199434555833,Keine Spiele,
76561199440987856,Keine Spiele,
76561199441315314,Keine Spiele,
76561199471808169,Keine Spiele,
76561199482948066,Keine Spiele,
76561199488210003,Keine Spiele,
76561199496333057,Ja,Counter-Strike 2
76561199521894674,Keine Spiele,
76561199650060776,Keine Spiele,
76561198053798867,Keine Spiele,
76561198098563494,Keine Spiele,
76561198102869193,Keine Spiele,
76561198137196639,Keine Spiele,
76561198156442223,Keine Spiele,
76561198166211826,Ja,"Counter-Strike 2,Counter-Strike: Source,PAYDAY 2"
76561198171624982,Ja,"Counter-Strike 2,Rust,PAYDAY 2,Counter-Strike: Source"
76561198182900798,Keine Spiele,
76561198212707976,Ja,"Counter-Strike 2,Insurgency,Rust,PAYDAY 2"
76561198051394878,Ja,Counter-Strike 2
76561198889177663,Keine Spiele,
76561198897924609,Keine Spiele,
76561198963932686,Ja,"Counter-Strike 2,Rust"
76561198974086997,Ja,Counter-Strike 2
76561198983918170,Ja,Counter-Strike 2
76561199023749561,Ja,Counter-Strike 2
76561199055722602,Keine Spiele,
76561199057286416,Keine Spiele,
76561199188177691,Ja,
76561199195181243,Ja,"Counter-Strike 2,PAYDAY 2,Raft"
76561199209482413,Ja,Counter-Strike 2
76561199305164227,Ja,Counter-Strike 2
76561199444425486,Ja,Counter-Strike 2
76561199481493237,Keine Spiele,
76561199491315542,Ja,Counter-Strike 2
76561199507390084,Ja,PAYDAY 2
76561199564204387,Keine Spiele,
76561199570400703,Keine Spiele,
76561199636192449,Ja,
76561199641983829,Keine Spiele,
76561199655768304,Ja,Counter-Strike 2
76561199800760661,Keine Spiele,
76561198004171157,Ja,Counter-Strike 2
76561198009493174,Keine Spiele,
76561198089084248,Keine Spiele,
76561198096611571,Keine Spiele,
76561198108208981,Keine Spiele,
76561198140318101,Keine Spiele,
76561198145668878,Keine Spiele,
76561198161824370,Keine Spiele,
76561198185178187,Keine Spiele,
76561198308429094,Ja,"Counter-Strike 2,DayZ,Counter-Strike: Source,Raft"
76561198309534909,Keine Spiele,
76561198376808344,Ja,Counter-Strike 2
76561198425570992,Keine Spiele,
76561199041577977,Keine Spiele,
76561199138069726,Keine Spiele,
76561199175038233,Keine Spiele,
76561199261229538,Ja,Counter-Strike 2
76561199368475119,Keine Spiele,
76561199602153083,Keine Spiele,
76561199803909912,Keine Spiele,
76561199804547024,Ja,Counter-Strike 2
76561198370647478,Ja,
76561199000501709,Keine Spiele,
76561198096677346,Keine Spiele,
76561198145796379,Keine Spiele,
76561198157656880,Keine Spiele,
76561198158160580,Ja,
76561198304187148,Keine Spiele,
76561198304673611,Ja,"Counter-Strike 2,DayZ,Rust,Insurgency"
76561198307510357,Keine Spiele,
76561198313803708,Ja,
76561198879364275,Keine Spiele,
76561198968861566,Keine Spiele,
76561198989250576,Keine Spiele,
76561199012070994,Ja,
76561199172856879,Keine Spiele,
76561198062055812,Ja,Counter-Strike 2
76561198062162826,Ja,"PAYDAY 2,Counter-Strike 2"
76561198062795184,Keine Spiele,
76561198089531418,Ja,
76561198091098541,Ja,
76561198092402784,Ja,
76561198098209597,Keine Spiele,
76561198098740749,Ja,Counter-Strike 2
76561198098742248,Keine Spiele,
76561198100150140,Keine Spiele,
76561198100378352,Ja,"Counter-Strike 2,PAYDAY 2,Insurgency,Rust,Counter-Strike: Source"
76561198100750988,Keine Spiele,
76561198100847860,Keine Spiele,
76561198104940082,Ja,
76561198105110607,Keine Spiele,
76561198115253036,Keine Spiele,
76561198121747181,Keine Spiele,
76561198125523847,Keine Spiele,
76561198129419684,Keine Spiele,
76561198132052768,Keine Spiele,
76561198140669561,Keine Spiele,
76561198151777231,Keine Spiele,
76561198162663726,Keine Spiele,
76561198190927195,Ja,
76561198220294253,Keine Spiele,
76561198253629243,Ja,
76561198300618255,Keine Spiele,
76561198875051536,Ja,
76561198903607790,Ja,Counter-Strike 2
76561199084430763,Keine Spiele,
76561199171869099,Keine Spiele,
76561199176922493,Keine Spiele,
76561199200521052,Ja,
76561198090157613,Ja,Counter-Strike 2
76561198098456962,Keine Spiele,
76561198098461988,Ja,Counter-Strike 2
76561198098609159,Ja,"Counter-Strike 2,PAYDAY 2,Raft"
76561198100114894,Ja,
76561198102170465,Ja,Counter-Strike 2
76561198102723242,Keine Spiele,
76561198104072847,Ja,Counter-Strike 2
76561198105279118,Ja,"Counter-Strike 2,PAYDAY 2,Raft,Rust"
76561198105355363,Ja,
76561198113153903,Keine Spiele,
76561198113960778,Keine Spiele,
76561198116417707,Ja,Counter-Strike 2
76561198121558680,Keine Spiele,
76561198130585863,Ja,
76561198132183294,Ja,
76561198135187333,Keine Spiele,
76561198139485990,Ja,
76561198139570815,Ja,
76561198139805307,Keine Spiele,
76561198140720243,Keine Spiele,
76561198145690083,Ja,
76561198156886395,Keine Spiele,
76561198167454674,Keine Spiele,
76561198175908785,Ja,Counter-Strike 2
76561198182541739,Keine Spiele,
76561198184912193,Ja,
76561198188372739,Keine Spiele,
76561198252971178,Ja,Counter-Strike 2
76561198253223028,Ja,
76561198256535720,Keine Spiele,
76561198281095441,Ja,PAYDAY 2
76561198282558127,Ja,Counter-Strike 2
76561198286147746,Keine Spiele,
76561198288583952,Ja,Counter-Strike 2
76561198302716257,Ja,
76561198302717682,Keine Spiele,
76561198307917546,Ja,
76561198345880936,Keine Spiele,
76561198348271223,Ja,Counter-Strike 2
76561198361561993,Ja,Counter-Strike 2
76561198382031327,Ja,Counter-Strike 2
76561198411008087,Ja,
76561198414991915,Keine Spiele,
76561198415770510,Ja,"Counter-Strike 2,PAYDAY 2"
76561198820537240,Keine Spiele,
76561198821830468,Keine Spiele,
76561198822588553,Keine Spiele,
76561198825626820,Keine Spiele,
76561198868018174,Ja,
76561199492281021,Keine Spiele,
76561199642739394,Ja,
76561198073747577,Ja,Counter-Strike 2
76561198110307103,Ja,"Counter-Strike 2,PAYDAY 2"
76561198128186438,Ja,Counter-Strike 2
76561198147276547,Keine Spiele,
76561198157080551,Keine Spiele,
76561198250420366,Keine Spiele,
76561198261247494,Ja,"Counter-Strike 2,Raft"
76561198262498895,Keine Spiele,
76561198275047336,Ja,
76561198277520042,Ja,Counter-Strike 2
76561198291117289,Ja,
76561198291567398,Ja,Counter-Strike 2
76561198326235000,Keine Spiele,
76561198335383862,Ja,Counter-Strike 2
76561198386867376,Keine Spiele,
76561198424429295,Keine Spiele,
76561198875121770,Keine Spiele,
76561199080772017,Keine Spiele,
76561199089874516,Ja,"Counter-Strike 2,Raft"
76561198062090867,Ja,"Counter-Strike 2,PAYDAY 2"
76561198068905009,Ja,Counter-Strike 2
76561198097597332,Keine Spiele,
76561198098816129,Ja,Counter-Strike 2
76561198099094683,Keine Spiele,
76561198099213990,Ja,Counter-Strike 2
76561198099277995,Keine Spiele,
76561198102004590,Ja,
76561198103695645,Ja,
76561198109703520,Ja,
76561198109718719,Ja,
76561198122104934,Keine Spiele,
76561198122381172,Keine Spiele,
76561198128064108,Keine Spiele,
76561198133759367,Ja,"Counter-Strike 2,PAYDAY 2"
76561198134557761,Keine Spiele,
76561198136267807,Keine Spiele,
76561198137151098,Ja,"Counter-Strike 2,Raft"
76561198138484414,Ja,Counter-Strike 2
76561198140019028,Keine Spiele,
76561198143974327,Ja,
76561198145806776,Ja,Counter-Strike 2
76561198146809705,Keine Spiele,
76561198147233482,Ja,Counter-Strike 2
76561198148780791,Ja,"Counter-Strike 2,PAYDAY 2"
76561198150999454,Keine Spiele,
76561198154321470,Ja,Counter-Strike 2
76561198156886927,Keine Spiele,
76561198157778713,Ja,Counter-Strike 2
76561198173334674,Ja,Counter-Strike 2
76561198178493487,Ja,Counter-Strike 2
76561198205457419,Ja,"Counter-Strike 2,Raft"
76561198209324128,Keine Spiele,
76561198269139850,Ja,Counter-Strike 2
76561198331134807,Ja,Counter-Strike 2
76561198358034049,Ja,Counter-Strike 2
76561198360376017,Keine Spiele,
76561198363607251,Keine Spiele,
76561198364566109,Ja,"Counter-Strike 2,Raft"
76561198999932819,Keine Spiele,
76561198071110292,Keine Spiele,
76561198072694482,Ja,Counter-Strike 2
76561198078352043,Keine Spiele,
76561198085407478,Ja,
76561198096678562,Keine Spiele,
76561198096790612,Keine Spiele,
76561198098695632,Keine Spiele,
76561198098811146,Ja,Counter-Strike 2
76561198099125260,Ja,
76561198100014364,Keine Spiele,
76561198100808287,Keine Spiele,
76561198100983965,Ja,
76561198129626625,Keine Spiele,
76561198138958546,Ja,"Counter-Strike 2,Raft,Rust"
76561198184245069,Ja,
76561198194912102,Ja,Counter-Strike 2
76561198207555041,Keine Spiele,
76561198240224642,Keine Spiele,
76561198256860823,Ja,
76561198276220044,Keine Spiele,
76561198412271171,Ja,Counter-Strike 2
76561198420362450,Keine Spiele,
76561199277638832,Ja,Counter-Strike 2
76561198029292711,Keine Spiele,
76561198047125090,Ja,
76561198064452265,Keine Spiele,
76561198066985251,Ja,
76561198067057616,Ja,
76561198067106375,Keine Spiele,
76561198067130385,Ja,
76561198067154342,Keine Spiele,
76561198068544942,Keine Spiele,
76561198070921650,Ja,Counter-Strike 2
76561198071425376,Keine Spiele,
76561198072368005,Keine Spiele,
76561198072552365,Keine Spiele,
76561198072750165,Keine Spiele,
76561198076130689,Ja,Counter-Strike 2
76561198085210094,Keine Spiele,
76561198089278147,Ja,
76561198096426446,Ja,
76561198097029883,Ja,Counter-Strike 2
76561198098491939,Keine Spiele,
76561198098620753,Ja,
76561198098894081,Ja,
76561198099765777,Ja,Counter-Strike 2
76561198100513896,Ja,Counter-Strike 2
76561198102068433,Keine Spiele,
76561198102073831,Ja,"Counter-Strike 2,PAYDAY 2"
76561198103091722,Keine Spiele,
76561198103523655,Keine Spiele,
76561198103959269,Keine Spiele,
76561198107771390,Keine Spiele,
76561198108315661,Keine Spiele,
76561198108619205,Keine Spiele,
76561198108717460,Keine Spiele,
76561198115341584,Keine Spiele,
76561198120498628,Ja,Counter-Strike 2
76561198124061799,Ja,
76561198124378637,Ja,Counter-Strike 2
76561198124580175,Ja,Counter-Strike 2
76561198134214115,Keine Spiele,
76561198147197533,Keine Spiele,
76561198148749602,Keine Spiele,
76561198150316732,Ja,
76561198152652067,Ja,Counter-Strike 2
76561198156275699,Ja,
76561198162073229,Ja,"Counter-Strike 2,Raft"
76561198162112246,Ja,
76561198165264915,Ja,Counter-Strike 2
76561198165449619,Keine Spiele,
76561198165852193,Ja,Counter-Strike 2
76561198167203987,Keine Spiele,
76561198169182392,Keine Spiele,
76561198174832158,Keine Spiele,
76561198174863295,Keine Spiele,
76561198175257779,Ja,
76561198195213255,Ja,
76561198202878065,Keine Spiele,
76561198205383335,Ja,Counter-Strike 2
76561198209783219,Ja,
76561198220107276,Keine Spiele,
76561198245730266,Ja,
76561198252499614,Ja,
76561198279118808,Keine Spiele,
76561198310974528,Ja,Counter-Strike 2
76561198319717033,Ja,"Counter-Strike 2,Insurgency"
76561198323670365,Keine Spiele,
76561198344819451,Keine Spiele,
76561198358190753,Keine Spiele,
76561198359141728,Ja,
76561198362577717,Keine Spiele,
76561198367454244,Ja,
76561198378502665,Ja,Counter-Strike 2
76561198400263217,Keine Spiele,
76561198402186170,Ja,
76561198433685165,Keine Spiele,
76561198828646602,Keine Spiele,
76561198835196860,Keine Spiele,
76561198872326460,Ja,
76561198976154913,Ja,
76561198982513217,Keine Spiele,
76561199003980699,Keine Spiele,
76561199054556310,Keine Spiele,
76561199060688413,Keine Spiele,
76561199084777201,Keine Spiele,
76561199108968224,Ja,Counter-Strike 2
76561199172600933,Ja,Counter-Strike 2
76561199199652978,Ja,
76561199217882394,Keine Spiele,
76561199468232884,Keine Spiele,
76561199533069067,Keine Spiele,
76561199697624422,Keine Spiele,
76561198058238117,Ja,"Counter-Strike 2,DayZ,Counter-Strike: Source"
76561198065667191,Keine Spiele,
76561198066603729,Ja,
76561198066962078,Ja,
76561198068566851,Keine Spiele,
76561198073118047,Keine Spiele,
76561198074086558,Ja,"Counter-Strike 2,DayZ,PAYDAY 2"
76561198075385443,Ja,
76561198090588267,Keine Spiele,
76561198092370423,Keine Spiele,
76561198093538447,Ja,"Counter-Strike 2,Raft"
76561198095913004,Ja,Counter-Strike 2
76561198096586994,Keine Spiele,
76561198096791022,Keine Spiele,
76561198096831337,Ja,
76561198097063163,Keine Spiele,
76561198097227942,Keine Spiele,
76561198099041924,Ja,
76561198099154629,Keine Spiele,
76561198099672090,Keine Spiele,
76561198099851660,Ja,
76561198100087964,Ja,
76561198100146401,Ja,"Counter-Strike 2,PAYDAY 2"
76561198100787397,Keine Spiele,
76561198101778747,Keine Spiele,
76561198102075715,Keine Spiele,
76561198102662692,Keine Spiele,
76561198102849379,Keine Spiele,
76561198103012400,Keine Spiele,
76561198103091453,Keine Spiele,
76561198103689083,Keine Spiele,
76561198104304047,Keine Spiele,
76561198104312269,Keine Spiele,
76561198105590992,Keine Spiele,
76561198105916805,Keine Spiele,
76561198108616380,Keine Spiele,
76561198113457667,Keine Spiele,
76561198115330870,Keine Spiele,
76561198118818088,Ja,
76561198118947713,Keine Spiele,
76561198125206432,Keine Spiele,
76561198128195351,Keine Spiele,
76561198140675241,Keine Spiele,
76561198148591336,Ja,Counter-Strike 2
76561198150808447,Keine Spiele,
76561198150925552,Keine Spiele,
76561198156569292,Ja,
76561198159137455,Keine Spiele,
76561198172334893,Keine Spiele,
76561198173188073,Keine Spiele,
76561198173641199,Ja,Counter-Strike 2
