steam_id,BIOFUEL_STAT,COWS_STAT,CRAFTING_OPENED,CROPS_HARVESTED_STAT,CROPS_WATERED_STAT,CUPBOARD_OPENED,GIANT_CUCUMBER_STAT,GIANT_GOLDEN_PUMPKIN_STAT,GIANT_PUMPKIN_STAT,GIANT_TOMATO_STAT,INVENTORY_OPENED,ITEM_EXAMINED,InstrumentFullKeyboardMode,InstrumentNotesPlayed,InstrumentNotesPlayedBinds,MAP_OPENED,ORE_HIT,PIGS_STAT,POOP_COLLECTED_STAT,SPARE_PARTS_STAT,TREE_HIT,_SPENT_ON_DECOR_STAT,acquired_lowgradefuel,acquired_metal.ore,acquired_scrap,arrow_fired,arrow_hit_bear,arrow_hit_boar,arrow_hit_building,arrow_hit_chicken,arrow_hit_entity,arrow_hit_horse,arrow_hit_player,arrow_hit_stag,arrow_hit_wolf,arrows_shot,bags_unclaimed,blueprint_studied,bullet_fired,bullet_hit_bear,bullet_hit_boar,bullet_hit_building,bullet_hit_corpse,bullet_hit_entity,bullet_hit_horse,bullet_hit_player,bullet_hit_playercorpse,bullet_hit_sign,bullet_hit_stag,bullet_hit_wolf,calories_consumed,cargoship_bridge_visits,cars_shredded,caught_anchovy,caught_catfish,caught_herring,caught_orange_roughy,caught_salmon,caught_sardine,caught_small_shark,caught_small_trout,caught_yellow_perch,cold_exposure_duration,comfort_duration,death_bear,death_entity,death_fall,death_selfinflicted,death_suicide,death_wolf,deaths,destroyed_barrels,dweller_kills_while_moving,excavator_activated,gesture_wave_count,grenades_thrown,harvest.bone_fragments,harvest.cloth,harvest.fat_animal,harvest.humanmeat_raw,harvest.metal_ore,harvest.skull_human,harvest.skull_wolf,harvest.stones,harvest.sulfur_ore,harvest.wolfmeat_raw,harvest.wood,harvested_cloth,harvested_leather,harvested_stones,harvested_wood,headshot,helipad_landings,horse_distance_ridden,horse_distance_ridden_km,hoses_connected,hot_exposure_duration,item_drop,kayak_distance_travelled,kill_bear,kill_boar,kill_chicken,kill_horse,kill_player,kill_scientist,kill_stag,kill_wolf,melee_strikes,melee_thrown,missions_completed,mlrs_kills,pickup_category_food,pipes_connected,placed_blocks,radiation_exposure_duration,recycled_cans,rocket_fired,seconds_speaking,shark_speargun_kills,shotgun_fired,shotgun_hit_building,shotgun_hit_entity,shotgun_hit_horse,shotgun_hit_player,tincanalarms_wired,topology_road_duration,upgraded_blocks,water_consumed,waved_at_players,wires_connected,won_hand_texas_holdem,wounded,wounded_assisted,wounded_healed
76561199002550408,,,6.0,,,,,,,,57.0,,,,,21.0,,,,,,,,2068.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1162.4571533203125,,,,,,,,,,,,856.749267578125,168.4288330078125,,,,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,1.0,,,2.0,1.0,,,,,,766.0,2.0,,,,,62.0,24.509033203125,,,1.457472801208496,,,,,,,,65.0,,587.9762573242188,,,,,,
76561199002568090,,,10.0,,,,,,,,260.0,,,33.0,,88.0,,,,,,,218.0,108.0,103.0,2.0,,,,,,,1.0,,,2.0,,1.0,,,1.0,,,1.0,,3.0,,,,,375.0,,,,,,,,,,,,369.3470458984375,1376.5916748046875,,2.0,2.0,,5.0,,17.0,67.0,,,,,,,,,,,,,,,,16.0,,,6262.0,4.0,,,,,4.75830078125,24.0,,,,2.0,,1.0,1.0,,,697.0,24.0,,,6.0,,,,,,7.286121368408203,,,,,,,,200.0,,384.75543212890625,,,,9.0,2.0,
76561199003402575,,,4215.0,,,3007.0,,,,,46819.0,41.0,10.0,4471.0,,12220.0,4182.0,,,,1548.0,,7155.0,167430.0,11571.0,1124.0,16.0,74.0,68.0,16.0,130.0,,238.0,29.0,47.0,805.0,,328.0,10681.0,107.0,197.0,1264.0,25.0,1944.0,,2371.0,139.0,5.0,8.0,25.0,185520.59375,,1.0,,,,,,,,,,59309.0234375,92998.984375,13.0,60.0,12.0,18.0,107.0,6.0,700.0,2579.0,,,16.0,375.0,,,,,,,,,,,,3372.0,988.0,217025.0,178868.0,687.0,,10961.0,6.0,,4008.462646484375,2884.0,,11.0,49.0,36.0,,399.0,18.0,14.0,13.0,29507.0,672.0,,,408.0,,1915.0,568.743408203125,28.0,,4842.09912109375,,1165.0,89.0,126.0,,501.0,,15940.0,880.0,42751.82421875,2.0,,,434.0,49.0,56.0
76561199003521692,,,123.0,,,428.0,,,,,3095.0,1.0,1.0,78.0,,942.0,59.0,,,,680.0,,297.0,18131.0,617.0,82.0,,,,,4.0,,13.0,,,19.0,,5.0,4.0,1.0,1.0,,,,,6.0,,,,,3957.814697265625,,,,,,,,,,,,1676.1429443359375,4199.12744140625,2.0,1.0,1.0,,7.0,2.0,34.0,242.0,,,,,,,,,,,,,,,,80.0,95.0,13151.0,34411.0,26.0,,577.0,,,,108.0,,,4.0,5.0,,14.0,,3.0,1.0,9671.0,24.0,,,42.0,,682.0,49.852783203125,,,,,,,,,,,625.0,395.0,2585.322021484375,,,,21.0,,
76561199003565825,,,139.0,,,397.0,,,,,4567.0,8.0,,226.0,,1987.0,,,,,,,2581.0,227526.0,1341.0,270.0,11.0,3.0,59.0,1.0,18.0,,89.0,,,249.0,,27.0,2654.0,9.0,,1886.0,,43.0,,600.0,,,,1.0,8530.7548828125,,,,,,,,,,,,14364.2294921875,15647.3876953125,3.0,5.0,1.0,,35.0,3.0,105.0,476.0,,,,,,20.0,,,,,,,,,,126.0,55.0,6233.0,21997.0,148.0,,15243.0,15.0,,619.05419921875,365.0,,1.0,2.0,6.0,,27.0,2.0,,4.0,6140.0,30.0,,,67.0,,694.0,255.50767517089844,6.0,,701.8333740234375,,28.0,,1.0,,18.0,,2000.0,348.0,3043.15087890625,,,,54.0,,1.0
76561199003985449,,,12.0,,,19.0,,,,,1434.0,,,,,319.0,12.0,,,,23.0,,2919.0,1688.0,1531.0,,,,,,,,,,,1.0,,42.0,176.0,,1.0,13.0,,43.0,,27.0,2.0,,,,425.3688659667969,,,,,,,,,,,,243.98968505859375,1400.239990234375,,1.0,,,5.0,,21.0,323.0,,,9.0,20.0,,,,,,,,,,,,,,,,29.0,,501.0,,,20.83123779296875,134.0,,,,,,6.0,2.0,1.0,,779.0,33.0,,,,,9.0,15.79791259765625,,,55.02907180786133,,42.0,3.0,,,21.0,,2690.0,,141.24574279785156,,,,12.0,1.0,
76561199005289882,,,11051.0,,,20544.0,,,,,272997.0,1046.0,45.0,24894.0,,89104.0,9094.0,,,,10744.0,,60813.0,668688.0,60133.0,10295.0,153.0,246.0,772.0,7.0,533.0,,2619.0,75.0,84.0,9059.0,,1267.0,266541.0,377.0,401.0,13467.0,91.0,26537.0,,60054.0,559.0,128.0,50.0,305.0,644827.8125,16.0,3.0,28.0,,24.0,,2.0,26.0,4.0,21.0,,872685.75,608070.9375,47.0,587.0,112.0,74.0,651.0,32.0,4568.0,6331.0,13.0,1.0,642.0,3296.0,,,,,,,,,,,,24345.0,10755.0,820768.0,1035863.0,8551.0,10.0,166821.0,140.0,,132971.734375,23259.0,930.0,79.0,213.0,35.0,,2685.0,850.0,61.0,77.0,150255.0,1767.0,43.0,,1355.0,,63474.0,4447.6796875,88.0,1458.0,49055.328125,,46990.0,1751.0,4966.0,,12794.0,1.0,86000.0,26236.0,245990.546875,53.0,47.0,,2430.0,210.0,283.0
76561199005938126,,,8753.0,,,31457.0,,,,,326092.0,573.0,33.0,7402.0,,78429.0,7933.0,,,,5298.0,,98823.0,2911612.0,81426.0,14738.0,262.0,209.0,1050.0,5.0,1265.0,1.0,4571.0,34.0,101.0,18147.0,2.0,555.0,241716.0,617.0,449.0,20124.0,328.0,26450.0,,48931.0,1203.0,182.0,70.0,599.0,744110.5625,18.0,,,,,,,,,,,531932.6875,356422.5625,16.0,357.0,52.0,43.0,992.0,16.0,5402.0,7013.0,7.0,,29.0,834.0,,,,,,,,,,,,18745.0,5958.0,636586.0,647229.0,9388.0,3.0,300677.0,245.0,,91128.3125,20286.0,,118.0,171.0,54.0,,5110.0,507.0,34.0,133.0,151156.0,2160.0,,,1282.0,,7879.0,8250.1162109375,14.0,72.0,56603.25390625,,29802.0,3140.0,4052.0,,11470.0,,79215.0,5676.0,232924.859375,6.0,,,3451.0,286.0,239.0
76561199006647210,,,2487.0,,,1361.0,,,,,27773.0,180.0,1.0,1445.0,,3883.0,,,,,,,70022.0,886549.0,89987.0,1462.0,53.0,53.0,49.0,5.0,70.0,,305.0,8.0,18.0,1535.0,,45.0,16314.0,28.0,14.0,282.0,,2190.0,,2936.0,,,,,64200.37109375,,,,,,,,,,,,68491.0078125,34802.0546875,1.0,18.0,,2.0,66.0,,280.0,1143.0,,,,12.0,,,,,,,,,,,,,,,,482.0,1.0,8009.0,6.0,,14247.564453125,1678.0,,8.0,18.0,9.0,,66.0,7.0,2.0,6.0,25703.0,209.0,,,,,1497.0,879.1315307617188,1.0,,845.467041015625,,349.0,,9.0,,59.0,,6655.0,1261.0,22441.49609375,,,,551.0,15.0,18.0
76561199006898694,,,1346.0,,,2947.0,,,,,29256.0,276.0,,1136.0,184.0,9553.0,,,,,,,2651.0,172981.0,4685.0,3511.0,43.0,36.0,214.0,,413.0,4.0,993.0,15.0,22.0,3359.0,,96.0,33729.0,103.0,90.0,5931.0,12.0,1247.0,2.0,9094.0,163.0,6.0,,18.0,76805.6953125,1.0,,,,,,,,,,,60591.640625,42037.8984375,13.0,37.0,3.0,3.0,176.0,6.0,787.0,732.0,,,3.0,16.0,,,,,,,,,,,,203.0,134.0,4600.0,15257.0,861.0,,34132.0,24.0,,13574.845703125,2674.0,,9.0,27.0,1.0,,366.0,92.0,6.0,12.0,29418.0,85.0,,,22.0,,3726.0,460.93975830078125,2.0,,1809.8807373046875,,345.0,22.0,7.0,,109.0,,5060.0,3976.0,22105.408203125,,,,299.0,12.0,29.0
76561199007497105,,,7.0,,,,,,,,27.0,1.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,209.11328125,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,73.0,2.0,,,,,,,,,0.18424728512763977,,,,,,,,30.0,,,,,,1.0,,
76561199007913005,,,3990.0,,,1805.0,,,,,22280.0,111.0,,2690.0,448.0,7780.0,4263.0,,,,4870.0,,5304.0,150219.0,52821.0,340.0,5.0,10.0,28.0,,41.0,,88.0,,8.0,275.0,11.0,608.0,36106.0,23.0,,3736.0,1.0,3929.0,,7450.0,204.0,123.0,,3.0,62080.16796875,2.0,,,,,,,,,,,38448.20703125,23278.57421875,1.0,81.0,6.0,3.0,95.0,2.0,695.0,1668.0,,,6.0,154.0,,,,,,,,,,,,144.0,,4100.0,10367.0,1415.0,,11669.0,8.0,8.0,7070.7333984375,4083.0,,3.0,11.0,2.0,,436.0,82.0,1.0,4.0,14410.0,67.0,1.0,,1.0,,9628.0,770.146728515625,2.0,,2855.7265625,,4032.0,59.0,110.0,,1362.0,,7180.0,2098.0,48715.46875,,241.0,,453.0,13.0,25.0
76561199008220600,,,140.0,,,34.0,,,,,339.0,4.0,,,,188.0,,,,,,,24.0,947.0,40.0,8.0,,,3.0,,,,,,,8.0,,1.0,,1.0,1.0,,,4.0,,,,,,,2185.283203125,,,,,,,,,,,,877.0460205078125,1807.2515869140625,1.0,1.0,,,2.0,3.0,13.0,38.0,,,,,,,,,,,,,,,,,,11.0,90.0,4.0,,1920.0,1.0,,3.17578125,91.0,,,1.0,1.0,,2.0,,,1.0,2669.0,16.0,,,,,7.0,22.18359375,,,390.4397277832031,,,,,,,,440.0,,866.505615234375,,,,11.0,,1.0
76561199010378414,,,1022.0,,,3561.0,,,,,31559.0,130.0,5.0,1920.0,,9837.0,7184.0,,,,3737.0,,5988.0,805913.0,13684.0,499.0,17.0,12.0,53.0,,210.0,,59.0,5.0,2.0,399.0,,207.0,4241.0,16.0,9.0,444.0,,742.0,,952.0,34.0,,3.0,,89280.0625,,,,,,,,,,,,61018.61328125,68991.859375,5.0,26.0,10.0,4.0,94.0,5.0,410.0,1563.0,,,168.0,200.0,,,,,,,,,,,,54.0,,3750.0,8321.0,329.0,,3482.0,1.0,,13233.181640625,2070.0,,9.0,10.0,1.0,,176.0,31.0,5.0,7.0,17422.0,97.0,,,9.0,,4094.0,696.5343017578125,,,5015.5224609375,,960.0,234.0,136.0,,208.0,,8270.0,3860.0,23190.12109375,2.0,25.0,,246.0,7.0,25.0
76561199014055468,,,8750.0,,,13461.0,,,,,155180.0,501.0,,1413.0,111.0,45336.0,,,,,,,30013.0,1408265.0,40085.0,5713.0,160.0,125.0,466.0,2.0,538.0,,1545.0,11.0,82.0,4745.0,,337.0,154104.0,501.0,325.0,66412.0,96.0,22517.0,,22421.0,345.0,45.0,32.0,217.0,569354.875,1.0,,2.0,,3.0,,1.0,1.0,,2.0,,481199.125,305117.53125,19.0,118.0,15.0,14.0,707.0,16.0,2630.0,3011.0,,,176.0,664.0,,,,,,,,,,,125.0,27749.0,3240.0,297333.0,282890.0,4112.0,4.0,177927.0,144.0,,33003.4140625,16259.0,,63.0,84.0,7.0,,1874.0,283.0,16.0,51.0,77343.0,1402.0,4.0,,585.0,,39189.0,6054.5537109375,6.0,90.0,26269.662109375,,4299.0,1309.0,1145.0,,728.0,,46950.0,4595.0,196117.1875,4.0,,,1538.0,93.0,105.0
76561199014133558,,,48.0,,,48.0,,,,,1769.0,4.0,,206.0,,622.0,407.0,,,,1345.0,,213.0,28950.0,1043.0,110.0,,3.0,,1.0,2.0,,11.0,14.0,,99.0,,,613.0,,,,1.0,28.0,,32.0,1.0,,1.0,,7485.47998046875,,,,,,,,,,,,3858.14208984375,5236.33837890625,,2.0,1.0,,4.0,,22.0,150.0,,,2.0,,,,,,,,,,,,,,,,227.0,8.0,,,,,39.3427734375,55.0,,,2.0,1.0,,2.0,2.0,5.0,,4616.0,31.0,,,,,32.0,18.99774169921875,,,214.89321899414062,,157.0,,14.0,,13.0,,1825.0,,2408.259033203125,,,,16.0,,
76561199015291064,,,12658.0,,,27253.0,,,,,458144.0,460.0,42.0,25605.0,2289.0,186926.0,6702.0,,,,12343.0,,70334.0,1651199.0,74450.0,6279.0,63.0,95.0,526.0,1.0,880.0,,1564.0,18.0,14.0,9680.0,13.0,1125.0,132254.0,348.0,307.0,20566.0,73.0,21268.0,,32854.0,906.0,37.0,20.0,225.0,1174155.625,4.0,,,,,,,,,,,1147350.25,516149.875,57.0,708.0,92.0,77.0,1746.0,40.0,6679.0,7619.0,,,43.0,1309.0,,,,,,,,,,,,47997.0,5966.0,713686.0,902854.0,5600.0,,314633.0,280.0,26.0,41038.015625,19522.0,,123.0,130.0,10.0,,2729.0,242.0,20.0,51.0,177671.0,1937.0,2.0,,1851.0,73.0,38676.0,6868.310546875,25.0,162.0,40768.05859375,,15250.0,1614.0,4199.0,,2997.0,,95540.0,15964.0,508350.625,3.0,131.0,,3376.0,175.0,219.0
76561199015364122,,,1763.0,,,1669.0,,,,,47682.0,111.0,2.0,4679.0,1614.0,23115.0,576.0,,,,2565.0,,4695.0,98348.0,6004.0,212.0,3.0,1.0,25.0,,74.0,,47.0,4.0,,985.0,,44.0,9688.0,58.0,37.0,1276.0,16.0,1378.0,,2419.0,127.0,,7.0,28.0,105708.5,,,,,,,,,,,,62985.76171875,116633.8046875,4.0,41.0,45.0,2.0,89.0,4.0,562.0,1939.0,,,51.0,70.0,,,,,,,,,,,125.0,3161.0,857.0,85638.0,335653.0,648.0,,10561.0,12.0,,6614.337890625,1264.0,,5.0,9.0,1.0,,318.0,46.0,4.0,5.0,22162.0,174.0,,,271.0,,93.0,489.7440185546875,1.0,,6367.6455078125,,1110.0,20.0,32.0,,226.0,,10225.0,35.0,30582.8984375,3.0,,,335.0,28.0,34.0
76561199016973268,,,6792.0,,,16408.0,,,,,297891.0,2133.0,116.0,25638.0,,90783.0,750.0,,,,923.0,,50082.0,2853308.0,40363.0,9840.0,122.0,83.0,1393.0,,1095.0,,2714.0,38.0,55.0,9716.0,1.0,1016.0,798041.0,298.0,180.0,146164.0,86.0,51449.0,20.0,222543.0,2553.0,28647.0,118.0,105.0,924225.5625,3.0,,,,,,,,,,,895746.125,296620.4375,8.0,200.0,33.0,116.0,795.0,5.0,5556.0,2822.0,,,37.0,560.0,,,,,,,,,,,,368.0,187.0,11972.0,30147.0,29002.0,4.0,70274.0,53.0,,43081.94140625,23340.0,,59.0,74.0,19.0,,11842.0,232.0,42.0,59.0,106506.0,3086.0,,,25.0,,18091.0,6961.2421875,8.0,1278.0,29290.494140625,,17155.0,1428.0,2498.0,,3576.0,,53070.0,5014.0,621244.75,,5.0,,2765.0,184.0,206.0
76561199017007903,,,6627.0,,,6593.0,,,,,117485.0,70.0,,2265.0,561.0,20646.0,14364.0,,,,13898.0,,51068.0,579690.0,35685.0,1418.0,58.0,56.0,65.0,4.0,224.0,,367.0,16.0,44.0,1683.0,5.0,421.0,65056.0,325.0,387.0,2692.0,77.0,4159.0,,19685.0,454.0,26.0,95.0,217.0,283544.71875,3.0,,3.0,,1.0,,,6.0,,1.0,,381800.09375,509552.84375,6.0,88.0,3.0,3.0,78.0,5.0,679.0,2469.0,,,101.0,301.0,,,,,,,,,,,,4928.0,1546.0,129703.0,266167.0,2399.0,13.0,86685.0,71.0,,26805.025390625,7183.0,,42.0,87.0,12.0,,1297.0,491.0,28.0,44.0,39293.0,236.0,,,20513.0,,13804.0,2259.31005859375,37.0,,21568.783203125,,2866.0,84.0,267.0,,1083.0,,33255.0,7826.0,77939.875,16.0,17.0,,415.0,77.0,79.0
76561199017116003,,,261.0,,,565.0,,,,,7773.0,16.0,,901.0,,1979.0,1112.0,,,,1762.0,,2116.0,31286.0,2563.0,256.0,9.0,4.0,24.0,3.0,27.0,,58.0,4.0,1.0,340.0,,30.0,2099.0,49.0,9.0,160.0,3.0,259.0,,656.0,48.0,,,3.0,28336.21484375,,,,,,,,,,,,9853.2939453125,6750.64697265625,3.0,9.0,3.0,1.0,27.0,1.0,182.0,436.0,,,5.0,16.0,,,,,,,,,,,,206.0,30.0,8562.0,22522.0,177.0,,8145.0,8.0,,1321.02783203125,1191.0,,5.0,7.0,4.0,,137.0,32.0,1.0,2.0,5413.0,51.0,,,51.0,,175.0,548.1475830078125,2.0,,496.2290344238281,,210.0,4.0,111.0,,26.0,,3785.0,177.0,9646.3271484375,,,,118.0,13.0,9.0
76561199017442851,,,144.0,,,107.0,,,,,2323.0,3.0,,106.0,,863.0,1589.0,,,,4209.0,,196.0,20199.0,445.0,30.0,2.0,,2.0,,6.0,,5.0,,,59.0,,1.0,162.0,,,123.0,,14.0,,6.0,,,,,4232.81298828125,,,,,,,,,,,,5644.2255859375,4951.884765625,2.0,4.0,2.0,,15.0,2.0,89.0,238.0,,,,,,,,,,,,,,,,159.0,96.0,30605.0,136450.0,31.0,,3603.0,3.0,,18.652099609375,157.0,,,1.0,1.0,,20.0,,,,8191.0,10.0,,,30.0,,23.0,99.15216064453125,1.0,,442.2197265625,,,,,,,,1905.0,55.0,2197.11767578125,,,,69.0,4.0,13.0
76561199017642561,,,31.0,,,,,,,,16.0,,,,,7.0,17.0,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,5.0,,,,,,,,,,,,2.1778564453125,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,1.0,,,,138.0,5.0,,,,,,,,,3.9240808486938477,,,,,,,,15.0,,2.0,,,,2.0,,1.0
76561199018007456,,,70.0,,,17.0,,,,,1026.0,,,,,140.0,392.0,,,,271.0,,277.0,24115.0,120.0,,,,,,,,,,,6.0,,,12.0,,6.0,,,1.0,,6.0,,,,,2582.6630859375,,,,,,,,,,,,1399.86083984375,2491.07275390625,,5.0,,,11.0,1.0,32.0,52.0,,,8.0,,,,,,,,,,,,,,,,,3.0,,,,,110.75732421875,26.0,,,1.0,,,7.0,,,,971.0,19.0,,,,,46.0,,,,210.1206817626953,,,,,,,,105.0,23.0,650.9261474609375,,,,14.0,1.0,2.0
76561199022343379,,,559.0,,,1126.0,,,,,12834.0,24.0,1.0,1398.0,378.0,4498.0,540.0,,,,935.0,,1740.0,13714.0,2093.0,1168.0,3.0,59.0,248.0,9.0,32.0,,318.0,6.0,15.0,1887.0,,58.0,4807.0,,69.0,1127.0,1.0,486.0,,1252.0,21.0,5.0,1.0,9.0,30839.423828125,,,,,,,,,,,,11612.4091796875,12118.080078125,13.0,28.0,11.0,,41.0,13.0,277.0,919.0,,,,23.0,,,,,,,,,,,,2269.0,171.0,47812.0,99225.0,556.0,,27460.0,21.0,,5800.56982421875,696.0,,,32.0,21.0,,112.0,40.0,2.0,5.0,20026.0,174.0,,,98.0,,609.0,324.9920654296875,7.0,,2459.90625,,226.0,,10.0,,77.0,,7315.0,333.0,13272.462890625,,,,187.0,15.0,13.0
76561199022928487,,,188.0,,,157.0,,,,,3431.0,18.0,3.0,509.0,,1386.0,,,,,,,124.0,27364.0,1024.0,246.0,25.0,7.0,2.0,,13.0,,49.0,6.0,9.0,210.0,,14.0,4268.0,14.0,5.0,14.0,,22.0,,1016.0,,,,,13136.056640625,,,,,,,,,,,,10023.6328125,6283.35693359375,3.0,3.0,,,10.0,2.0,36.0,267.0,,,,4.0,,,,,,,,,,,,,,5564.0,3777.0,95.0,,18747.0,16.0,,885.1171875,348.0,,4.0,7.0,2.0,,19.0,5.0,2.0,7.0,3846.0,8.0,,,2.0,,335.0,49.73486328125,2.0,,42.91518783569336,,226.0,,4.0,,57.0,,7575.0,294.0,4204.58349609375,,,,25.0,2.0,
76561199024341867,,,15750.0,,,49996.0,,,,,461164.0,224.0,29.0,134963.0,,73039.0,531.0,,,,408.0,,122983.0,2504734.0,183968.0,6147.0,191.0,401.0,644.0,5.0,1478.0,,1054.0,95.0,61.0,8083.0,11.0,2680.0,44535.0,369.0,226.0,8993.0,37.0,11089.0,,7720.0,391.0,,16.0,147.0,1207753.25,3.0,,55.0,,50.0,,41.0,57.0,42.0,52.0,,615864.9375,1140475.125,24.0,203.0,28.0,17.0,481.0,19.0,2294.0,23746.0,1.0,1.0,439.0,1501.0,,,,,,,,,,,,27333.0,8086.0,748572.0,1189821.0,3546.0,1.0,169256.0,139.0,,180186.21875,19155.0,,87.0,155.0,39.0,,2239.0,547.0,51.0,71.0,255372.0,1183.0,4.0,,1569.0,,61750.0,10642.4697265625,98.0,198.0,14818.9755859375,,4664.0,1194.0,1696.0,,755.0,,145560.0,50795.0,298337.1875,14.0,,,1343.0,54.0,77.0
76561199024771125,,,62.0,,,18.0,,,,,591.0,14.0,,7.0,,234.0,,,,,,,105.0,254.0,189.0,1.0,,,,,,,,,,54.0,,,2099.0,,,1.0,,8.0,,916.0,2.0,,,,628.82275390625,,,,,,,,,,,,2871.3544921875,2155.696533203125,1.0,2.0,,,12.0,,30.0,27.0,,,,,,,,,,,,,,,,,,,978.0,135.0,,1886.0,1.0,,403.61761474609375,9.0,,,,,,9.0,,,,1052.0,2.0,,,4.0,,6.0,15.4305419921875,,,537.5230712890625,,910.0,9.0,1.0,,314.0,,260.0,,484.63134765625,,,,8.0,,
76561199025723768,,,41.0,,,41.0,,,,,1213.0,4.0,,181.0,81.0,472.0,,,,,,,379.0,6416.0,268.0,200.0,6.0,1.0,,1.0,24.0,,89.0,,3.0,268.0,,,986.0,26.0,,270.0,3.0,129.0,,187.0,13.0,,,12.0,6792.6708984375,,,,,,,,,,,,4419.404296875,1345.97265625,1.0,1.0,,,3.0,,22.0,98.0,,,,,,,,,,,,,,,,80.0,5.0,200.0,800.0,39.0,,899.0,1.0,,24.21923828125,217.0,,4.0,1.0,1.0,,35.0,14.0,,3.0,1259.0,7.0,,,,,20.0,,,,8.05582332611084,,110.0,,4.0,,30.0,,255.0,5.0,1704.9383544921875,,,,14.0,,1.0
76561199026308981,,,1864.0,,,2029.0,,,,,27825.0,516.0,,627.0,,7310.0,1961.0,,,,3022.0,,4355.0,141198.0,2425.0,183.0,22.0,22.0,9.0,,32.0,,20.0,1.0,7.0,114.0,2.0,166.0,31262.0,82.0,65.0,1378.0,20.0,3405.0,,9845.0,240.0,,,18.0,38347.6328125,10.0,,,,,,,,,,,45837.328125,104298.0703125,5.0,15.0,3.0,5.0,65.0,2.0,241.0,618.0,,,4.0,46.0,,,,,,,,,,,,748.0,120.0,23682.0,73464.0,930.0,,37573.0,34.0,,5613.87060546875,3102.0,,12.0,23.0,,,580.0,431.0,,5.0,10505.0,4.0,,,13.0,,1028.0,722.65625,17.0,,293.33721923828125,,1341.0,8.0,197.0,,452.0,,5965.0,1145.0,11776.599609375,1.0,,,126.0,21.0,12.0
76561199026811145,,,1425.0,,,4705.0,,,,,53629.0,18.0,1.0,847.0,,14753.0,,,,,,,22483.0,1374356.0,24969.0,1194.0,41.0,58.0,114.0,,272.0,,218.0,32.0,26.0,1539.0,,673.0,54199.0,180.0,241.0,3249.0,66.0,8934.0,,10477.0,444.0,2.0,43.0,116.0,170279.015625,3.0,,,,,,,,,,,142800.21875,85545.0703125,2.0,96.0,18.0,9.0,58.0,1.0,1016.0,1946.0,,,13.0,331.0,,,,,,,,,,,,2223.0,585.0,103616.0,111998.0,1885.0,,46629.0,31.0,,12162.8935546875,11954.0,,73.0,92.0,4.0,,1093.0,469.0,36.0,46.0,30971.0,116.0,,,148.0,,17873.0,824.7367553710938,9.0,,18157.265625,,2217.0,203.0,802.0,,355.0,,18050.0,11853.0,51211.40234375,,,,646.0,45.0,28.0
76561199030631726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6980209350585938,,,,,,,,,,,,60.703125,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
76561199031272811,,,1114.0,,,1165.0,,,,,11767.0,11.0,,1001.0,320.0,3062.0,3074.0,,,,3253.0,,1453.0,49497.0,1531.0,1006.0,6.0,8.0,30.0,,61.0,,434.0,1.0,9.0,449.0,3.0,19.0,2512.0,,3.0,11.0,,554.0,,528.0,8.0,,15.0,,23341.095703125,,,,,,,,,,,,6950.21875,29080.7421875,,7.0,2.0,1.0,25.0,2.0,90.0,579.0,,,2.0,,,,,,,,,,,,,1528.0,515.0,103824.0,105808.0,93.0,,7249.0,6.0,,2091.34716796875,430.0,,1.0,5.0,2.0,,39.0,4.0,3.0,2.0,10012.0,36.0,,,25.0,,485.0,192.5272216796875,15.0,,2993.419677734375,,38.0,33.0,,,4.0,,2665.0,430.0,11235.8515625,,,,48.0,7.0,3.0
76561199031610977,,,93.0,,,114.0,,,,,1714.0,2.0,1.0,144.0,,722.0,797.0,,,,1139.0,,210.0,9183.0,344.0,18.0,,,6.0,,1.0,,1.0,3.0,,9.0,1.0,5.0,209.0,,,36.0,,19.0,,20.0,,,,,5480.1162109375,,,,,,,,,,,,2363.73388671875,3653.742919921875,,1.0,1.0,,11.0,2.0,38.0,127.0,,,,,,,,,,,,,,,,20.0,,116.0,250.0,18.0,,5733.0,5.0,,,95.0,,,1.0,4.0,,6.0,,5.0,1.0,3103.0,2.0,,,,,122.0,87.232421875,3.0,,33.843605041503906,,,,,,,,415.0,79.0,1787.926513671875,,,,17.0,3.0,1.0
